alpha1,alpha3,time,model_stock,model_effort,real_stock,real_effort
0.001,-0.03,29,0.08650851389142686,0.1196468569263836,0.07982548432653046,0.11143998274544732
0.001,-0.03,30,0.10025186384264799,0.1440581853371262,0.08464408120857476,0.11380758474033985
0.001,-0.02,1,-0.0034724520586632206,-0.0013163375726039429,-0.0016119475556586923,1.9444019386073857e-5
0.001,-0.02,2,-0.0028145581210892853,-0.0007612245894190326,-0.002159836382695989,-0.003628047446808362
0.001,-0.02,3,-0.002206237549728086,-0.00030694786590692284,-0.003802357045879357,-0.009781149117063138
0.001,-0.02,4,-0.001672294813326617,-6.716946067352701e-6,-0.0029279791053400616,0.0007957307527190494
0.001,-0.02,5,-0.0012611578302999474,1.681484085061933e-5,-0.0002776824049067208,0.008904643438812497
0.001,-0.02,6,-0.000929226394636706,9.893917680739392e-5,-0.0009811304996678331,-0.0018127599892611567
0.001,-0.02,7,-0.0006411324514378497,0.0002490892067435781,-0.0008042557437489253,-9.122812402837229e-5
0.001,-0.02,8,-0.0003659224635344763,0.00048433741021723116,0.0001255306201194985,0.003686639722311078
0.001,-0.02,9,-7.365568161024276e-5,0.0008315085783732871,-0.0017639264112091874,-0.00762689110394796
0.001,-0.02,10,0.0002678329274795983,0.0013299089459355953,-0.00034929899827838146,0.006066943704524169
0.001,-0.02,11,0.0006964875247339278,0.0020358987502348646,0.000779977788634285,0.005894351184784294
0.001,-0.02,12,0.0012602714304256642,0.0030293149728582223,0.003974346345024528,0.014782916764164999
0.001,-0.02,13,0.0020225177443928656,0.004422355103256511,0.007972203469334235,0.021433118692904915
0.001,-0.02,14,0.0030690656049878126,0.0063723896671068975,0.01024571488857211,0.01942619768696443
0.001,-0.02,15,0.004517915095331183,0.009099622311919776,0.011421334661787616,0.018201524821749165
0.001,-0.02,16,0.006532542972322188,0.012912038773702247,0.015365272857791898,0.027172973005234913
0.001,-0.02,17,0.009266280923076149,0.017931313048848842,0.019757643642576157,0.0363866628900798
0.001,-0.02,18,0.012832007592740925,0.024142567159816566,0.02607724319907534,0.046058111709083326
0.001,-0.02,19,0.016715593206928177,0.029044574441458904,0.032067985928988324,0.054448325080729255
0.001,-0.02,20,0.02104077883211343,0.03478137971559729,0.03175296343224757,0.04047125673083545
0.001,-0.02,21,0.025864887547839163,0.04120015969082903,0.036493846558845626,0.04982503812886209
0.001,-0.02,22,0.03130509625816726,0.04860798958017796,0.0397829161469858,0.05783672526985862
0.001,-0.02,23,0.037258898414910493,0.056206390508412245,0.0451193176028545,0.06457259233733582
0.001,-0.02,24,0.0441621146006754,0.06613722441011885,0.05000662439262597,0.07386739767118075
0.001,-0.02,25,0.05177501759728975,0.07602080752801112,0.055842910580694044,0.07009395755647525
0.001,-0.02,26,0.059441758963279676,0.08388157873534977,0.05955152251330182,0.07558314835568365
0.001,-0.02,27,0.06709017650359998,0.09149550295788429,0.06614221137394524,0.09538653648673306
0.001,-0.02,28,0.07573530749442581,0.10332354338893555,0.07429561491603079,0.10345099524745932
0.001,-0.02,29,0.0857048671663602,0.11751793476736248,0.07982548432653046,0.11143998274544732
0.001,-0.02,30,0.09843447484996545,0.13902713678229217,0.08464408120857476,0.11380758474033985
0.001,-0.01,1,-0.0034862403944970343,-0.0013738294059787834,-0.0016119475556586923,1.9444019386073857e-5
0.001,-0.01,2,-0.002839599458726295,-0.0008218649864931457,-0.002159836382695989,-0.003628047446808362
0.001,-0.01,3,-0.002237626575009788,-0.0003584889698862725,-0.003802357045879357,-0.009781149117063138
0.001,-0.01,4,-0.0017015663917352023,-2.9403887575445422e-5,-0.0029279791053400616,0.0007957307527190494
0.001,-0.01,5,-0.0012722255449402605,6.327536784089139e-5,-0.0002776824049067208,0.008904643438812497
0.001,-0.01,6,-0.0009108497740011795,0.00021049828817565865,-0.0009811304996678331,-0.0018127599892611567
0.001,-0.01,7,-0.0005846363188044453,0.00042634021723201036,-0.0008042557437489253,-9.122812402837229e-5
0.001,-0.01,8,-0.0002636864373957294,0.0007315934812519648,0.0001255306201194985,0.003686639722311078
0.001,-0.01,9,8.17635079969964e-5,0.0011556812107700965,-0.0017639264112091874,-0.00762689110394796
0.001,-0.01,10,0.00048413861970124155,0.0017395531884236302,-0.00034929899827838146,0.006066943704524169
0.001,-0.01,11,0.0009815601116809898,0.0025394837827554945,0.000779977788634285,0.005894351184784294
0.001,-0.01,12,0.0016214562360875886,0.0036325184775462755,0.003974346345024528,0.014782916764164999
0.001,-0.01,13,0.0024651160070047755,0.005124026792981077,0.007972203469334235,0.021433118692904915
0.001,-0.01,14,0.003593529886101094,0.007157636124873323,0.01024571488857211,0.01942619768696443
0.001,-0.01,15,0.005115193774963384,0.009929276751591842,0.011421334661787616,0.018201524821749165
0.001,-0.01,16,0.007176527504836107,0.013705911551874013,0.015365272857791898,0.027172973005234913
0.001,-0.01,17,0.00991334410735303,0.018590183215865967,0.019757643642576157,0.0363866628900798
0.001,-0.01,18,0.013423772615571015,0.024561189958114744,0.02607724319907534,0.046058111709083326
0.001,-0.01,19,0.017271477932522414,0.02948878422116613,0.032067985928988324,0.054448325080729255
0.001,-0.01,20,0.021561445288245697,0.03519245658838295,0.03175296343224757,0.04047125673083545
0.001,-0.01,21,0.026343283685348926,0.041546612780377204,0.036493846558845626,0.04982503812886209
0.001,-0.01,22,0.031717193730167466,0.048811971783663345,0.0397829161469858,0.05783672526985862
0.001,-0.01,23,0.03759668982494101,0.0563106138222751,0.0451193176028545,0.06457259233733582
0.001,-0.01,24,0.04434923104318301,0.06584862804408936,0.05000662439262597,0.07386739767118075
0.001,-0.01,25,0.05176643131147871,0.07539348802432633,0.055842910580694044,0.07009395755647525
0.001,-0.01,26,0.059285408262146136,0.08325801559590963,0.05955152251330182,0.07558314835568365
0.001,-0.01,27,0.0668400749742174,0.09094911422541221,0.06614221137394524,0.09538653648673306
0.001,-0.01,28,0.07528594541692177,0.10224336049698857,0.07429561491603079,0.10345099524745932
0.001,-0.01,29,0.08488908516769642,0.11554108925376884,0.07982548432653046,0.11143998274544732
0.001,-0.01,30,0.09682975956757747,0.13492125326872148,0.08464408120857476,0.11380758474033985
0.001,0.0,1,-0.003495058141494341,-0.001410595876243201,-0.0016119475556586923,1.9444019386073857e-5
0.001,0.0,2,-0.002854894067438555,-0.0008576327710530089,-0.002159836382695989,-0.003628047446808362
0.001,0.0,3,-0.0022549571180392135,-0.0003823056897795226,-0.003802357045879357,-0.009781149117063138
0.001,0.0,4,-0.0017135325646227407,-2.4482859425033168e-5,-0.0029279791053400616,0.0007957307527190494
0.001,0.0,5,-0.001265522671849019,0.0001289987999643867,-0.0002776824049067208,0.008904643438812497
0.001,0.0,6,-0.0008757027242679306,0.0003356736110963819,-0.0009811304996678331,-0.0018127599892611567
0.001,0.0,7,-0.0005132266387737702,0.0006126293268126327,-0.0008042557437489253,-9.122812402837229e-5
0.001,0.0,8,-0.00014912014548510135,0.0009829947024759431,0.0001255306201194985,0.003686639722311078
0.001,0.0,9,0.00024608748939713683,0.0014778957451127338,-0.0017639264112091874,-0.00762689110394796
0.001,0.0,10,0.0007047525908516098,0.002138921126576802,-0.00034929899827838146,0.006066943704524169
0.001,0.0,11,0.00126476396303525,0.0030215931507179355,0.000779977788634285,0.005894351184784294
0.001,0.0,12,0.0019726878398900853,0.004200098910566937,0.003974346345024528,0.014782916764164999
0.001,0.0,13,0.0028876634749806333,0.005773574405253784,0.007972203469334235,0.021433118692904915
0.001,0.0,14,0.004086304159884886,0.007874204255310342,0.01024571488857211,0.01942619768696443
0.001,0.0,15,0.005669146385327388,0.010678593073723685,0.011421334661787616,0.018201524821749165
0.001,0.0,16,0.007769077849166993,0.014422485821571532,0.015365272857791898,0.027172973005234913
0.001,0.0,17,0.010508277596054265,0.01919452941207128,0.019757643642576157,0.0363866628900798
0.001,0.0,18,0.0139738763775126,0.0249711384037798,0.02607724319907534,0.046058111709083326
0.001,0.0,19,0.017787607696525508,0.02989911596654307,0.032067985928988324,0.054448325080729255
0.001,0.0,20,0.02204068253388351,0.03555663559816684,0.03175296343224757,0.04047125673083545
0.001,0.0,21,0.02677671383112218,0.041836720496789256,0.036493846558845626,0.04982503812886209
0.001,0.0,22,0.03208288681135406,0.04896480849976578,0.0397829161469858,0.05783672526985862
0.001,0.0,23,0.03788412820181276,0.05635178005664287,0.0451193176028545,0.06457259233733582
0.001,0.0,24,0.04449686740226013,0.06555481234861783,0.05000662439262597,0.07386739767118075
0.001,0.0,25,0.05173627921334163,0.07480121177114638,0.055842910580694044,0.07009395755647525
0.001,0.0,26,0.0591090213160063,0.08261914330081024,0.05955152251330182,0.07558314835568365
0.001,0.0,27,0.06655304816958572,0.09031215033975903,0.06614221137394524,0.09538653648673306
0.001,0.0,28,0.07480422232889986,0.10114511365550524,0.07429561491603079,0.10345099524745932
0.001,0.0,29,0.08408274788423176,0.11370603827605057,0.07982548432653046,0.11143998274544732
0.001,0.0,30,0.09538412340615135,0.13144869741165935,0.08464408120857476,0.11380758474033985
0.001,0.01,1,-0.0034998825592845203,-0.00143071176445421,-0.0016119475556586923,1.9444019386073857e-5
0.001,0.01,2,-0.00286243444784354,-0.0008737321537886554,-0.002159836382695989,-0.003628047446808362
0.001,0.01,3,-0.0022612046557579,-0.00038448234429973847,-0.003802357045879357,-0.009781149117063138
0.001,0.01,4,-0.0017119928348534427,1.641902791654154e-6,-0.0029279791053400616,0.0007957307527190494
0.001,0.01,5,-0.0012449617251678218,0.00020972206936079412,-0.0002776824049067208,0.008904643438812497
0.001,0.01,6,-0.0008275737212011636,0.00047107944864148064,-0.0009811304996678331,-0.0018127599892611567
0.001,0.01,7,-0.0004305483833063834,0.0008047779131520685,-0.0008042557437489253,-9.122812402837229e-5
0.001,0.01,8,-2.570849755424661e-5,0.0012355762121859586,0.0001255306201194985,0.003686639722311078
0.001,0.01,9,0.000416020816860296,0.0017954707027206108,-0.0017639264112091874,-0.00762689110394796
0.001,0.01,10,0.0009267244109798872,0.0025261697764517098,-0.00034929899827838146,0.006066943704524169
0.001,0.01,11,0.0015438352219377238,0.003482153685241496,0.000779977788634285,0.005894351184784294
0.001,0.01,12,0.0023128860750577475,0.004734743937204031,0.003974346345024528,0.014782916764164999
0.001,0.01,13,0.003290856099487736,0.0063773423242824475,0.007972203469334235,0.021433118692904915
0.001,0.01,14,0.004550419192276518,0.008532548636014343,0.01024571488857211,0.01942619768696443
0.001,0.01,15,0.006185322040490502,0.01136113209410243,0.011421334661787616,0.018201524821749165
0.001,0.01,16,0.008317385041686689,0.015074193128898883,0.015365272857791898,0.027172973005234913
0.001,0.01,17,0.0110578427137746,0.019749791416456032,0.019757643642576157,0.0363866628900798
0.001,0.01,18,0.014485214725414034,0.02536309488919866,0.02607724319907534,0.046058111709083326
0.001,0.01,19,0.018266203303434522,0.030275677201535317,0.032067985928988324,0.054448325080729255
0.001,0.01,20,0.022481431288503717,0.035879162514153046,0.03175296343224757,0.04047125673083545
0.001,0.01,21,0.027169717339445038,0.04208011313031702,0.036493846558845626,0.04982503812886209
0.001,0.01,22,0.03240794106903483,0.0490761787716567,0.0397829161469858,0.05783672526985862
0.001,0.01,23,0.03812954151434632,0.056346367370031424,0.0451193176028545,0.06457259233733582
0.001,0.01,24,0.04461143677405147,0.06525615442764839,0.05000662439262597,0.07386739767118075
0.001,0.01,25,0.05168719423521654,0.07423465483824516,0.055842910580694044,0.07009395755647525
0.001,0.01,26,0.05891748514202301,0.08197700390461296,0.05955152251330182,0.07558314835568365
0.001,0.01,27,0.06624323442588073,0.0896280867259949,0.06614221137394524,0.09538653648673306
0.001,0.01,28,0.07430750086764351,0.10005642323738234,0.07429561491603079,0.10345099524745932
0.001,0.01,29,0.0832953454760314,0.11199736295867628,0.07982548432653046,0.11143998274544732
0.001,0.01,30,0.0940630271438431,0.12843538879456784,0.08464408120857476,0.11380758474033985
0.001,0.02,1,-0.003501520659696358,-0.001437541986496583,-0.0016119475556586923,1.9444019386073857e-5
0.001,0.02,2,-0.0028638035701165996,-0.0008742024844491219,-0.002159836382695989,-0.003628047446808362
0.001,0.02,3,-0.002258711321191538,-0.00036976485951828816,-0.003802357045879357,-0.009781149117063138
0.001,0.02,4,-0.0016998721439411366,4.419993253172014e-5,-0.0029279791053400616,0.0007957307527190494
0.001,0.02,5,-0.0012136068726052987,0.00030194142604464343,-0.0002776824049067208,0.008904643438812497
0.001,0.02,6,-0.000769480676863735,0.0006138472821996588,-0.0009811304996678331,-0.0018127599892611567
0.001,0.02,7,-0.0003394832069604576,0.0010003402043194357,-0.0008042557437489253,-9.122812402837229e-5
0.001,0.02,8,0.00010382105418523972,0.0014871043743584999,0.0001255306201194985,0.003686639722311078
0.001,0.02,9,0.0005890633302585913,0.002106632134257722,-0.0017639264112091874,-0.00762689110394796
0.001,0.02,10,0.0011479403535474752,0.0029004166944128426,-0.00034929899827838146,0.006066943704524169
0.001,0.02,11,0.001817278351564386,0.003921636635112093,0.000779977788634285,0.005894351184784294
0.001,0.02,12,0.002641481979151862,0.005238830308816409,0.003974346345024528,0.014782916764164999
0.001,0.02,13,0.0036754625826979697,0.006940350257795916,0.007972203469334235,0.021433118692904915
0.001,0.02,14,0.004988310635192663,0.009140403099669639,0.01024571488857211,0.01942619768696443
0.001,0.02,15,0.0066679174509193815,0.011986691440489066,0.011421334661787616,0.018201524821749165
0.001,0.02,16,0.008826844862804589,0.01567025368711303,0.015365272857791898,0.027172973005234913
0.001,0.02,17,0.011567289262371229,0.020260783418314363,0.019757643642576157,0.0363866628900798
0.001,0.02,18,0.014960823587140931,0.025733104654911985,0.02607724319907534,0.046058111709083326
0.001,0.02,19,0.01870995574606692,0.030620085156627883,0.032067985928988324,0.054448325080729255
0.001,0.02,20,0.022886886708175035,0.036164848545585666,0.03175296343224757,0.04047125673083545
0.001,0.02,21,0.027526496206620808,0.042284202879433325,0.036493846558845626,0.04982503812886209
0.001,0.02,22,0.032697319347710314,0.04915347813860967,0.0397829161469858,0.05783672526985862
0.001,0.02,23,0.03833936935745303,0.056305518465918865,0.0451193176028545,0.06457259233733582
0.001,0.02,24,0.04469811686127225,0.06495385788449608,0.05000662439262597,0.07386739767118075
0.001,0.02,25,0.05162191956612146,0.0736888644861005,0.055842910580694044,0.07009395755647525
0.001,0.02,26,0.05871464319742608,0.08133894011339417,0.05955152251330182,0.07558314835568365
0.001,0.02,27,0.06591957570144825,0.08892203910951257,0.06614221137394524,0.09538653648673306
0.001,0.02,28,0.07380587150238146,0.09899104691622433,0.07429561491603079,0.10345099524745932
0.001,0.02,29,0.08253103999971449,0.11040046298275534,0.07982548432653046,0.11143998274544732
0.001,0.02,30,0.09284304562263308,0.12577046978107875,0.08464408120857476,0.11380758474033985
0.001,0.03,1,-0.003500614036418432,-0.001433761730871553,-0.0016119475556586923,1.9444019386073857e-5
0.001,0.03,2,-0.0028602551640878188,-0.0008622361161001658,-0.002159836382695989,-0.003628047446808362
0.001,0.03,3,-0.0022492866763121873,-0.00034172409869766415,-0.003802357045879357,-0.009781149117063138
0.001,0.03,4,-0.0016794707292439896,9.933521749023143e-5,-0.0029279791053400616,0.0007957307527190494
0.001,0.03,5,-0.0011738964981675248,0.0004027795265193233,-0.0002776824049067208,0.008904643438812497
0.001,0.03,6,-0.0007038435301314165,0.0007616150375615348,-0.0009811304996678331,-0.0018127599892611567
0.001,0.03,7,-0.0002423712359154502,0.001197229233609401,-0.0008042557437489253,-9.122812402837229e-5
0.001,0.03,8,0.00023727868447479252,0.0017358666603411643,0.0001255306201194985,0.003686639722311078
0.001,0.03,9,0.0007632623303373143,0.0024101805277890105,-0.0017639264112091874,-0.00762689110394796
0.001,0.03,10,0.0013668080588024908,0.0032612139856531435,-0.00034929899827838146,0.006066943704524169
0.001,0.03,11,0.002084053696843115,0.00434075747525719,0.000779977788634285,0.005894351184784294
0.001,0.03,12,0.002958241818976801,0.005714683428524332,0.003974346345024528,0.014782916764164999
0.001,0.03,13,0.004042307992705535,0.007466786024121777,0.007972203469334235,0.021433118692904915
0.001,0.03,14,0.005402087794379146,0.0097039570617268,0.01024571488857211,0.01942619768696443
0.001,0.03,15,0.007120336959290734,0.012562793305557922,0.011421334661787616,0.018201524821749165
0.001,0.03,16,0.009301746500962552,0.016217777990638674,0.015365272857791898,0.027172973005234913
0.001,0.03,17,0.012040900227350847,0.02073178791353679,0.019757643642576157,0.0363866628900798
0.001,0.03,18,0.01540362054562536,0.026079776601208103,0.02607724319907534,0.046058111709083326
0.001,0.03,19,0.01912157485553511,0.03093440616717649,0.032067985928988324,0.054448325080729255
0.001,0.03,20,0.023260087426605302,0.0364177887379949,0.03175296343224757,0.04047125673083545
0.001,0.03,21,0.02785074728119496,0.042454787874300154,0.036493846558845626,0.04982503812886209
0.001,0.03,22,0.03295519480916632,0.049202406158891196,0.0397829161469858,0.05783672526985862
0.001,0.03,23,0.03851867832948336,0.05623714950665196,0.0451193176028545,0.06457259233733582
0.001,0.03,24,0.04476107291045806,0.06464925096181992,0.05000662439262597,0.07386739767118075
0.001,0.03,25,0.0515429102606674,0.07316089187686362,0.055842910580694044,0.07009395755647525
0.001,0.03,26,0.058503408705128566,0.08070932840621163,0.05955152251330182,0.07558314835568365
0.001,0.03,27,0.06558784785230479,0.08820886842879014,0.06614221137394524,0.09538653648673306
0.001,0.03,28,0.07330528789086732,0.09795552123087822,0.07429561491603079,0.10345099524745932
0.001,0.03,29,0.08179120026108673,0.10890219391787179,0.07982548432653046,0.11143998274544732
0.001,0.03,30,0.0917071681607315,0.12337867807416673,0.08464408120857476,0.11380758474033985
0.001,0.04,1,-0.003497642580196324,-0.0014213719496048414,-0.0016119475556586923,1.9444019386073857e-5
0.001,0.04,2,-0.0028527761711491517,-0.0008404262265814296,-0.002159836382695989,-0.003628047446808362
0.001,0.04,3,-0.002234375998663443,-0.0003032584907329492,-0.003802357045879357,-0.009781149117063138
0.001,0.04,4,-0.0016525685456239795,0.00016420540934564538,-0.0029279791053400616,0.0007957307527190494
0.001,0.04,5,-0.0011277390915649546,0.0005099183053287677,-0.0002776824049067208,0.008904643438812497
0.001,0.04,6,-0.0006325542905110943,0.0009125409036213522,-0.0009811304996678331,-0.0018127599892611567
0.001,0.04,7,-0.00014101602862530112,0.0013939202739957097,-0.0008042557437489253,-9.122812402837229e-5
0.001,0.04,8,0.00037300408461971127,0.0019806558843797404,0.0001255306201194985,0.003686639722311078
0.001,0.04,9,0.0009371803494023237,0.0027053844215765353,-0.0017639264112091874,-0.00762689110394796
0.001,0.04,10,0.0015822113084386577,0.00360846405867033,-0.00034929899827838146,0.006066943704524169
0.001,0.04,11,0.0023435128742619465,0.004740351950527678,0.000779977788634285,0.005894351184784294
0.001,0.04,12,0.003263158871766689,0.006164332895918263,0.003974346345024528,0.014782916764164999
0.001,0.04,13,0.0043922073899502695,0.007960073632293107,0.007972203469334235,0.021433118692904915
0.001,0.04,14,0.005793541005832542,0.010228098546067543,0.01024571488857211,0.01942619768696443
0.001,0.04,15,0.007545361752011844,0.013095368631661958,0.011421334661787616,0.018201524821749165
0.001,0.04,16,0.009745571915766478,0.016722481129933173,0.015365272857791898,0.027172973005234913
0.001,0.04,17,0.012482228161300468,0.02116659519396799,0.019757643642576157,0.0363866628900798
0.001,0.04,18,0.015816310879523843,0.02640314472619223,0.02607724319907534,0.046058111709083326
0.001,0.04,19,0.01950365025885228,0.03122087508537783,0.032067985928988324,0.054448325080729255
0.001,0.04,20,0.023603861670050068,0.036641579065828656,0.03175296343224757,0.04047125673083545
0.001,0.04,21,0.028145741253033887,0.04259655344072446,0.036493846558845626,0.04982503812886209
0.001,0.04,22,0.033185125239006526,0.04922744409924042,0.0397829161469858,0.05783672526985862
0.001,0.04,23,0.038671550251317584,0.056147017593682964,0.0451193176028545,0.06457259233733582
0.001,0.04,24,0.04480366679456017,0.06434342936110003,0.05000662439262597,0.07386739767118075
0.001,0.04,25,0.05145223091790092,0.07264870330348756,0.055842910580694044,0.07009395755647525
0.001,0.04,26,0.05828594971170432,0.08009067424244544,0.05955152251330182,0.07558314835568365
0.001,0.04,27,0.0652518531733623,0.08749756646646317,0.06614221137394524,0.09538653648673306
0.001,0.04,28,0.07280925334678809,0.0969524159151518,0.07429561491603079,0.10345099524745932
0.001,0.04,29,0.08107571323120547,0.10749099318488381,0.07982548432653046,0.11143998274544732
0.001,0.04,30,0.09064248471068342,0.12120654372708417,0.08464408120857476,0.11380758474033985
0.001,0.05,1,-0.0034931095119357554,-0.0014024708721267233,-0.0016119475556586923,1.9444019386073857e-5
0.001,0.05,2,-0.0028422428808123185,-0.0008108314678092816,-0.002159836382695989,-0.003628047446808362
0.001,0.05,3,-0.0022151964145309387,-0.0002566665341099823,-0.003802357045879357,-0.009781149117063138
0.001,0.05,4,-0.001620668243723215,0.00023640070503582665,-0.0029279791053400616,0.0007957307527190494
0.001,0.05,5,-0.001076713893944818,0.0006215328882646853,-0.0002776824049067208,0.008904643438812497
0.001,0.05,6,-0.000557196218888126,0.0010650260326249988,-0.0009811304996678331,-0.0018127599892611567
0.001,0.05,7,-3.6929888288355244e-5,0.001589123338803633,-0.0008042557437489253,-9.122812402837229e-5
0.001,0.05,8,0.0005096303300981982,0.0022205637528873567,0.0001255306201194985,0.003686639722311078
0.001,0.05,9,0.001109648393360757,0.002991700581945114,-0.0017639264112091874,-0.00762689110394796
0.001,0.05,10,0.0017932867518063076,0.003942271358273179,-0.00034929899827838146,0.006066943704524169
0.001,0.05,11,0.002595205156126952,0.005121277080177405,0.000779977788634285,0.005894351184784294
0.001,0.05,12,0.003556332481868445,0.006589622590567389,0.003974346345024528,0.014782916764164999
0.001,0.05,13,0.004725952256353631,0.008423200893351603,0.007972203469334235,0.021433118692904915
0.001,0.05,14,0.006164237320223956,0.010716857294231724,0.01024571488857211,0.01942619768696443
0.001,0.05,15,0.007945339439807348,0.013589245728824261,0.011421334661787616,0.018201524821749165
0.001,0.05,16,0.01016121867448146,0.017189012707169948,0.015365272857791898,0.027172973005234913
0.001,0.05,17,0.012894281508386157,0.021568575675904162,0.019757643642576157,0.0363866628900798
0.001,0.05,18,0.016201343622329438,0.026703895906270165,0.02607724319907534,0.046058111709083326
0.001,0.05,19,0.019858578686525415,0.03148173227839156,0.032067985928988324,0.054448325080729255
0.001,0.05,20,0.023920786496031105,0.0368393775354152,0.03175296343224757,0.04047125673083545
0.001,0.05,21,0.028414350478169342,0.042713317946883524,0.036493846558845626,0.04982503812886209
0.001,0.05,22,0.03339016792908057,0.04923224645377186,0.0397829161469858,0.05783672526985862
0.001,0.05,23,0.03880134758048651,0.05603946413550125,0.0451193176028545,0.06457259233733582
0.001,0.05,24,0.04482869208001236,0.06403739620840918,0.05000662439262597,0.07386739767118075
0.001,0.05,25,0.05135166011070822,0.07215087137062987,0.055842910580694044,0.07009395755647525
0.001,0.05,26,0.058063964200361834,0.07948442839087744,0.05955152251330182,0.07558314835568365
0.001,0.05,27,0.06491420306740947,0.08679364778433997,0.06614221137394524,0.09538653648673306
0.001,0.05,28,0.07231991234612303,0.09598240611712298,0.07429561491603079,0.10345099524745932
0.001,0.05,29,0.08038388611017369,0.1061571841402062,0.07982548432653046,0.11143998274544732
0.001,0.05,30,0.08963915079046018,0.11921521574509705,0.08464408120857476,0.11380758474033985
0.002,-0.05,1,-0.005399229248659765,-0.009350223912828507,-0.0016119475556586923,1.9444019386073857e-5
0.002,-0.05,2,-0.00588608886768999,-0.007467799718446429,-0.002159836382695989,-0.003628047446808362
0.002,-0.05,3,-0.0059553333505979675,-0.0062136679514684535,-0.003802357045879357,-0.009781149117063138
0.002,-0.05,4,-0.00584025383908863,-0.005514228670381058,-0.0029279791053400616,0.0007957307527190494
0.002,-0.05,5,-0.005765209175788196,-0.005565628782139892,-0.0002776824049067208,0.008904643438812497
0.002,-0.05,6,-0.005711586757945819,-0.0055796445151912516,-0.0009811304996678331,-0.0018127599892611567
0.002,-0.05,7,-0.005666078089587252,-0.005559679150120916,-0.0008042557437489253,-9.122812402837229e-5
0.002,-0.05,8,-0.005617296500182398,-0.005500382310033886,0.0001255306201194985,0.003686639722311078
0.002,-0.05,9,-0.005552912633175068,-0.005386397014843924,-0.0017639264112091874,-0.00762689110394796
0.002,-0.05,10,-0.0054565053540717185,-0.00518829371626499,-0.00034929899827838146,0.006066943704524169
0.002,-0.05,11,-0.005303386503345021,-0.004855130857248499,0.000779977788634285,0.005894351184784294
0.002,-0.05,12,-0.005054274799416326,-0.004301298042611029,0.003974346345024528,0.014782916764164999
0.002,-0.05,13,-0.004645223007313752,-0.003384548169917609,0.007972203469334235,0.021433118692904915
0.002,-0.05,14,-0.003971180660020748,-0.0018693568694565057,0.01024571488857211,0.01942619768696443
0.002,-0.05,15,-0.002859040278840745,0.0006334140679300327,0.011421334661787616,0.018201524821749165
0.002,-0.05,16,-0.0010231709297286724,0.004766572724664975,0.015365272857791898,0.027172973005234913
0.002,-0.05,17,0.001827016624905794,0.010837278408788344,0.019757643642576157,0.0363866628900798
0.002,-0.05,18,0.005944362250786494,0.018979588974751577,0.02607724319907534,0.046058111709083326
0.002,-0.05,19,0.01014075248121989,0.02343883203478199,0.032067985928988324,0.054448325080729255
0.002,-0.05,20,0.014721688022042313,0.0292512005538116,0.03175296343224757,0.04047125673083545
0.002,-0.05,21,0.01980418545001806,0.03593719848681404,0.036493846558845626,0.04982503812886209
0.002,-0.05,22,0.0256394206431659,0.04417359680990258,0.0397829161469858,0.05783672526985862
0.002,-0.05,23,0.031956065076713384,0.05203366662217717,0.0451193176028545,0.06457259233733582
0.002,-0.05,24,0.03978680008110235,0.06468255892283001,0.05000662439262597,0.07386739767118075
0.002,-0.05,25,0.04862483316023989,0.07673697846755327,0.055842910580694044,0.07009395755647525
0.002,-0.05,26,0.05700485992112575,0.08369193609956595,0.05955152251330182,0.07558314835568365
0.002,-0.05,27,0.0647589572646327,0.0894873709915728,0.06614221137394524,0.09538653648673306
0.002,-0.05,28,0.07422509006983391,0.10440361727850235,0.07429561491603079,0.10345099524745932
0.002,-0.05,29,0.08621273887876837,0.124412440535519,0.07982548432653046,0.11143998274544732
0.002,-0.05,30,0.10462941485435831,0.1632436756076967,0.08464408120857476,0.11380758474033985
0.002,-0.04,1,-0.005172569996105773,-0.008405146168151786,-0.0016119475556586923,1.9444019386073857e-5
0.002,-0.04,2,-0.005623688313898768,-0.007091022114134285,-0.002159836382695989,-0.003628047446808362
0.002,-0.04,3,-0.0057408598305772746,-0.006149877186685044,-0.003802357045879357,-0.009781149117063138
0.002,-0.04,4,-0.005694683720249999,-0.0055859870841753,-0.0029279791053400616,0.0007957307527190494
0.002,-0.04,5,-0.005653752505196079,-0.005561441029300577,-0.0002776824049067208,0.008904643438812497
0.002,-0.04,6,-0.005610615035586495,-0.005511149372569073,-0.0009811304996678331,-0.0018127599892611567
0.002,-0.04,7,-0.005557503732233076,-0.005426279002853592,-0.0008042557437489253,-9.122812402837229e-5
0.002,-0.04,8,-0.0054848555668958335,-0.005291539044407286,0.0001255306201194985,0.003686639722311078
0.002,-0.04,9,-0.005379574133422814,-0.005082599513770018,-0.0017639264112091874,-0.00762689110394796
0.002,-0.04,10,-0.005222607309075127,-0.004761489108851825,-0.00034929899827838146,0.006066943704524169
0.002,-0.04,11,-0.004985578815496874,-0.004270218828832388,0.000779977788634285,0.005894351184784294
0.002,-0.04,12,-0.004625583671529298,-0.0035197467386851073,0.003974346345024528,0.014782916764164999
0.002,-0.04,13,-0.0040774222168551595,-0.0023740771513598743,0.007972203469334235,0.021433118692904915
0.002,-0.04,14,-0.0032418551966121698,-0.0006258802845228949,0.01024571488857211,0.01942619768696443
0.002,-0.04,15,-0.001967565404777961,0.0020415296214681736,0.011421334661787616,0.018201524821749165
