delta,time,model_stock,model_effort,real_stock,real_effort,adj_cost,linear_cost,q_cost
0.3,37,0.15457215346837616,0.1558265909263104,0.13423983475662069,0.14072512723881314,0.9241284504711638,-0.00034223787035158904,0.0713873893265094
0.3,38,0.156771522267884,0.15780366304391197,0.12407830506550178,0.11496396449484836,0.9246450991629824,-0.0003464877425546378,0.07148547662175427
0.3,39,0.15854747326521393,0.15940010706292365,0.12195816397765424,0.12139671427935732,0.9249886770583191,-0.0003499189091164077,0.07156190901516514
0.3,40,0.15998149060575786,0.16068916566429042,0.11519335621157645,0.11278313806108277,0.9252181266740076,-0.00035268914157123146,0.07162181913065155
0.3,41,0.16113939725394213,0.16173002056798255,0.10331815408836566,0.11273582681209773,0.9253721314338192,-0.00035492576256420495,0.07166901628081548
0.3,42,0.1620743511454577,0.1625704593656222,0.09184829404332437,0.10066584975621005,0.9254761122814972,-0.0003567315780226885,0.07170635828704496
0.3,43,0.16282926956275615,0.16324905721212843,0.11324065566059521,0.12505421326364685,0.9255467830513102,-0.0003581895834912875,0.0717360092398363
0.3,44,0.16343880587084683,0.16379696369672034,0.11608886015775406,0.12975129622529083,0.9255951925151439,-0.0003593667667143171,0.07175962445222357
0.3,45,0.1639309418836238,0.16423933212308092,0.12380661494510622,0.13098197798692954,0.9256286345214536,-0.0003603172041141192,0.07177847905510573
0.3,46,0.1643282825326493,0.16459648793100762,0.11417152018983967,0.12273188737133137,0.9256519626444086,-0.00036108455307192806,0.07179356372310043
0.3,47,0.16464905296745447,0.16488479933366706,0.11946604800659733,0.10946933506001344,0.9256683990515702,-0.00036170407637735146,0.07180565236335758
0.3,48,0.16490798440625926,0.16511751644403871,0.12027263800930206,0.12349621869958492,0.9256801085957352,-0.0003622042010579256,0.07181535265715465
0.3,49,0.165116953722285,0.16530530599577334,0.10885241805942035,0.11161976058475545,0.9256885649330674,-0.0003626079026966151,0.07182314554719252
0.3,50,0.16528553622295172,0.16545676752891303,0.1220432415496862,0.12295338565712906,0.9256947437112307,-0.00036293370306236594,0.07182941055536932
0.3,51,0.16542145521711898,0.16557883920459462,0.11216530513967442,0.10329371935042267,0.925699317681734,-0.0003631965338507385,0.07183444944412055
0.3,52,0.1655320254361596,0.16567866877461745,0.1329326949577061,0.1371320883313586,0.9257027753231806,-0.00036340843846504705,0.07183850377681898
0.4,1,-0.0021452492270213615,0.00012915135067690314,0.00105117880929632,-9.268560156718652e-5,0.21042383005340726,9.520710202667314e-6,0.03823840789758723
0.4,2,0.0006513767136831313,0.0024919836146300306,-0.0013152766353371746,-0.003722888986393038,0.3190912509762498,-1.0409951797907328e-6,0.04421216950152938
0.4,3,0.0029524734819991096,0.004447488020873863,-0.0052032074876604,-0.009712280266911351,0.38570404647158874,-4.0650834504429476e-6,0.0478562324034948
0.4,4,0.004844509123704219,0.006056643641427826,-0.002469060087256786,0.0009656708145117902,0.4265378481882484,-6.761080112807711e-6,0.05007942957867558
0.4,5,0.006392745526842988,0.007369619639118599,0.003149412806770551,0.008858172135269037,0.45156786919014774,-9.017654593671462e-6,0.05143619002216976
0.4,6,0.007677414465160074,0.008475261344893929,0.0007196810000091569,-0.0016985432484186603,0.4669136539195185,-1.0858560126525174e-5,0.05226586517528741
0.4,7,0.00877242601505879,0.009442233799041837,0.0008649493199744635,0.0002646009479329489,0.47592234227031416,-1.5507226223803893e-5,0.052704065946839525
0.4,8,0.009741994414146311,0.010327626659954786,0.0022214235508583027,0.003785284879187656,0.4817000303445621,-1.675260368871665e-5,0.05301683973945617
0.4,9,0.01064418254386099,0.011185010401823578,-0.0024123994844817967,-0.007625927758318684,0.48524872422783294,-1.7850895618078097e-5,0.05320935785348007
0.4,10,0.011534171552021522,0.012067429930929132,0.0017283236483498108,0.0062492828059905895,0.48743261839852603,-1.8868873979307724e-5,0.05332836834245267
0.4,11,0.012467471707822987,0.013030513041263198,0.0035297768797967473,0.005886080682446792,0.4887831033762485,-1.986989922415692e-5,0.05340259823226801
0.4,12,0.013503283872991632,0.01413589327442917,0.009019408909841101,0.014808833039055419,0.4896285631044937,-2.0917259015792474e-5,0.053449828631446226
0.4,13,0.014708197183905985,0.015455109237701416,0.015427098913568747,0.02116795826780387,0.4902343023790295,-2.586242780804849e-5,0.05349878153396017
0.4,14,0.016160432883436708,0.017074200578330537,0.017152341946225547,0.019471811377116004,0.49061017728781414,-2.72093060356469e-5,0.05352168684256993
0.4,15,0.01795490651607768,0.019099310576990984,0.01753468448839314,0.01840149627865301,0.49091098326134525,-2.8833126300922693e-5,0.05354128189507524
0.4,16,0.020209391634618833,0.021663583129160613,0.02290863482972305,0.026884571751505378,0.49042677455331857,-3.279803599307595e-5,0.05342396450760717
0.4,17,0.02302611277455115,0.024858993204118805,0.029243031805064473,0.036387715255927974,0.49098400366506595,-3.669031829661883e-5,0.053487479935047745
0.4,18,0.026537374918047505,0.02883804516230009,0.038262336594180296,0.04599948419346073,0.4908665273506627,-4.668984440663182e-5,0.05343074228252851
0.4,19,0.030475658185850844,0.03306637051910345,0.04608773739149015,0.05436415512454066,0.4927460089726074,-5.714810525405506e-5,0.05371630147327571
0.4,20,0.03487964566159882,0.03778682729772047,0.04162562282149984,0.04015622432651138,0.49376442108907137,-6.85236676190564e-5,0.053851317275117466
0.4,21,0.03980126367623564,0.043060227819161086,0.04656917930017382,0.04945758684026005,0.4932940104100169,-7.849398025722425e-5,0.05370961736991204
0.4,22,0.045325652596572875,0.04899394960301403,0.05163051227270508,0.05769531935054441,0.49434615783217506,-9.070179880896594e-5,0.05385127922475636
0.4,23,0.05141498073902846,0.05546813832738404,0.05813504759483227,0.06459730045776037,0.4953795366529242,-9.82017750398739e-5,0.053953456656038956
0.4,24,0.058331923886471286,0.06294609355643203,0.06488819664339028,0.07395444440404267,0.4964243789582171,-0.00010907757059669721,0.05406927676122792
0.4,25,0.06594449815578504,0.07103256906256568,0.06865168831882774,0.07019033842802969,0.4977159762116528,-0.00012522193328404874,0.05423981631325167
0.4,26,0.07387969225966308,0.07919344309197641,0.07203298249794736,0.07555623429454736,0.4992130435734284,-0.00013510349190586969,0.05438284687512785
0.4,27,0.08209673124434386,0.08760937658884696,0.08384849511312348,0.09553719961518657,0.5009834261214083,-0.00014386599432454403,0.05457163982107121
0.4,28,0.0911833609136553,0.09728777017176556,0.09363410455000698,0.10347070667938538,0.5030095225639242,-0.00016750517966023775,0.05497217724773014
0.4,29,0.10133820128616952,0.10816802647507368,0.10051007048269535,0.1114691548235635,0.5077555124340131,-0.00018544197269848204,0.05578170699342334
0.4,30,0.11334748508668893,0.12142892972999883,0.10449742379252559,0.11396370432948526,0.5142907311916549,-0.0002093441431728671,0.05693990272847488
0.4,31,0.12305716634302023,0.1296182084153353,0.11330503034964279,0.1290830827750107,0.5186578513665002,-0.00022306153947880254,0.05741928423552909
0.4,32,0.13090712297457155,0.13623875702285684,0.12062000095005083,0.1412570465447185,0.5215255651078285,-0.0002341498315703463,0.057779627337735846
0.4,33,0.1372532667331585,0.1415908764332405,0.11425975930320448,0.1193512261818309,0.52341096852599,-0.00024311295645486642,0.05805312562376466
0.4,34,0.142383508004305,0.1459174651140889,0.1105658836433257,0.11299083983141193,0.5246523495801192,-0.00025035819393562196,0.058262561364631524
0.4,35,0.14653070205595714,0.14941495117861822,0.12519367236989581,0.13890670062927293,0.5254711317939422,-0.0002562147590344022,0.05842423364799677
0.4,36,0.1498831496287642,0.15224216510991406,0.126718830829864,0.13468309326821862,0.5260123416365502,-0.00026094878099662853,0.058549931181433666
0.4,37,0.15259310208726745,0.1545275192088365,0.13423983475662069,0.14072512723881314,0.5263710080684092,-0.00026477539567844994,0.05864827357429039
0.4,38,0.15478367060147818,0.1563748580515542,0.12407830506550178,0.11496396449484836,0.5266094462284474,-0.00026786850883236225,0.05872563245739762
0.4,39,0.15655437521619284,0.15786810587489838,0.12195816397765424,0.12139671427935732,0.5267685428368246,-0.0002703687155650702,0.05878676780676346
0.4,40,0.15798567708728714,0.15907512562992068,0.11519335621157645,0.11278313806108277,0.5268751700887389,-0.0002723896536919937,0.05883527221960388
0.4,41,0.1591426241082318,0.16005077759902642,0.10331815408836566,0.11273582681209773,0.5269470049681207,-0.00027402318777275506,0.05887388263881391
0.4,42,0.16007779383167325,0.16083939734281458,0.09184829404332437,0.10066584975621005,0.5269956951420819,-0.0002753435782194956,0.05890470219292131
0.4,43,0.1608336850043051,0.16147682258025467,0.11324065566059521,0.12505421326364685,0.5270289310257993,-0.0002764108444400078,0.0589293592462347
0.4,44,0.16144465865170307,0.16199203643224008,0.11608886015775406,0.12975129622529083,0.5270517909353587,-0.000277273497612159,0.058949122643311
0.4,45,0.16193848888295803,0.16240846005163115,0.12380661494510622,0.13098197798692954,0.5270676584524842,-0.0002779707584774373,0.058964988475893064
0.4,46,0.1623376120700803,0.16274500236008774,0.11417152018983967,0.12273188737133137,0.5270787747168595,-0.00027853432718730046,0.058977741123716294
0.4,47,0.16266016640760833,0.16301696125014167,0.11946604800659733,0.10946933506001344,0.5270866477539539,-0.00027898981151730664,0.058988001837146344
0.4,48,0.1629208002685781,0.1632366788968688,0.12027263800930206,0.12349621869958492,0.5270922853784185,-0.0002793579124056238,0.05899626394902119
0.4,49,0.16313135358855743,0.1634141394013399,0.10885241805942035,0.11161976058475545,0.5270963719454623,-0.00027965534804555447,0.059002920558886514
0.4,50,0.16330136909696633,0.16355736731555873,0.1220432415496862,0.12295338565712906,0.5270993764373909,-0.000279895630985464,0.05900828594313943
0.4,51,0.16343854563682633,0.16367284295006806,0.11216530513967442,0.10329371935042267,0.527101618106234,-0.0002800896517819538,0.05901261092596824
0.4,52,0.16355043860408844,0.163768036600916,0.1329326949577061,0.1371320883313586,0.5271033356073648,-0.00028024619662471065,0.05901609733544262
0.5,1,-0.0026737416297428346,0.00030987948942052916,0.00105117880929632,-9.268560156718652e-5,0.1281279525497107,5.77648765831887e-6,0.03658340534030569
0.5,2,-0.00023436401095210615,0.0022107819172357034,-0.0013152766353371746,-0.003722888986393038,0.17086695148337072,3.873777270359373e-7,0.03963161602852676
0.5,3,0.0017711699146593137,0.0037815025227198435,-0.0052032074876604,-0.009712280266911351,0.19709912763067075,-4.4613415877228825e-7,0.041535154052275786
0.5,4,0.0034166339437989132,0.005066360305081066,-0.002469060087256786,0.0009656708145117902,0.21311788105769033,-1.4974806557777131e-6,0.04269843038434002
0.5,5,0.0047588912691742,0.0061054048711548,0.003149412806770551,0.008858172135269037,0.22308546982269833,-5.050565714076696e-6,0.04346445075967558
0.5,6,0.005872840003431712,0.006991432328274838,0.0007196810000091569,-0.0016985432484186603,0.22877781910242243,-8.144883726572811e-6,0.04382258009889998
0.5,7,0.006827668666537361,0.007787781122243554,0.0008649493199744635,0.0002646009479329489,0.23239939771697152,-8.769539250487371e-6,0.04408288800972604
0.5,8,0.007683158953478715,0.0085447371925818,0.0022214235508583027,0.003785284879187656,0.2346081137772793,-9.315395337008811e-6,0.044241781164874615
0.5,9,0.008493464105454228,0.0093107885477828,-0.0024123994844817967,-0.007625927758318684,0.2359559362163301,-9.810462692662143e-6,0.04433900167867066
0.5,10,0.009310533118206149,0.010135683379939689,0.0017283236483498108,0.0062492828059905895,0.23677952708104208,-1.0283159101706273e-5,0.044398736830030795
0.5,11,0.010187442965643775,0.011073660359578142,0.0035297768797967473,0.005886080682446792,0.23733285694922857,-1.1017462558779567e-5,0.04445004171315018
0.5,12,0.011181854330813099,0.012187022470250731,0.009019408909841101,0.014808833039055419,0.23764553314919906,-1.1533945066455708e-5,0.04447348252201376
0.5,13,0.012359813219495667,0.013550283221810915,0.015427098913568747,0.02116795826780387,0.23784413578039298,-1.212072096434217e-5,0.04448898501414143
0.5,14,0.01380012225985961,0.01525510969470542,0.017152341946225547,0.019471811377116004,0.2381003267872144,-1.4683562489297158e-5,0.04453981664679071
0.5,15,0.0155996245659689,0.017416523925448534,0.01753468448839314,0.01840149627865301,0.23815723111513346,-1.5617744506824012e-5,0.04453666797954815
0.5,16,0.017879722307166286,0.020180663900003903,0.02290863482972305,0.026884571751505378,0.23823164974571281,-1.8574301315529197e-5,0.0445460578217173
0.5,17,0.020745451518006587,0.023636353861611396,0.029243031805064473,0.036387715255927974,0.2376314303868381,-2.4681387053946442e-5,0.04437168607067225
0.5,18,0.024334060144833476,0.027953255589731673,0.038262336594180296,0.04599948419346073,0.23810433731049824,-2.8698814628505096e-5,0.0444912735351107
0.5,19,0.02835763932813292,0.03241788428880753,0.04608773739149015,0.05436415512454066,0.23840895822907202,-3.5904787340054685e-5,0.044567539333361585
0.5,20,0.032854124814940676,0.037394076030299275,0.04162562282149984,0.04015622432651138,0.2382950348552989,-4.095115495120465e-5,0.044518215772551786
0.5,21,0.037875270073870544,0.04294747958333565,0.04656917930017382,0.04945758684026005,0.23855847746394634,-4.357592418922879e-5,0.04456147439922839
0.5,22,0.043507957936371654,0.04920023793619949,0.05163051227270508,0.05769531935054441,0.2389971498726827,-5.037466714439439e-5,0.044682157242376855
0.5,23,0.04970852373338012,0.05597807852516452,0.05813504759483227,0.06459730045776037,0.23888373053193873,-5.6468501583792894e-5,0.04463834898100203
0.5,24,0.056751771986375016,0.06387468701085625,0.06488819664339028,0.07395444440404267,0.24000755101085075,-6.798932564486336e-5,0.04500454193175535
0.5,25,0.06449508123953765,0.07232981238902425,0.06865168831882774,0.07019033842802969,0.2402942923950383,-7.315768235211473e-5,0.04505935300272493
0.5,26,0.0725423400358804,0.08069326682091552,0.07203298249794736,0.07555623429454736,0.24085949762519512,-7.818627866180544e-5,0.04518110335334655
0.5,27,0.08084911199399623,0.08927222246433729,0.08384849511312348,0.09553719961518657,0.241921687002897,-8.779974217274594e-5,0.04551884121633056
0.5,28,0.09003313179866033,0.09934752127798233,0.09363410455000698,0.10347070667938538,0.2421822548882827,-9.988791016476069e-5,0.04569057609190241
0.5,29,0.100303295415156,0.11071955655389734,0.10051007048269535,0.1114691548235635,0.2439183707791511,-0.0001100178184788789,0.04624699633247909
0.5,30,0.11248847263786191,0.12483847186501837,0.10449742379252559,0.11396370432948526,0.24563434541932055,-0.00012832748860507209,0.046948727124720466
0.5,31,0.1222586311224897,0.13220870534260515,0.11330503034964279,0.1290830827750107,0.24693967625018842,-0.0001356241246236474,0.04724172314342114
0.5,32,0.13009228375051776,0.1381179921311677,0.12062000095005083,0.1412570465447185,0.2477768121503749,-0.00014147654737498892,0.04746818321330094
0.5,33,0.13637319644105497,0.1428559163960142,0.11425975930320448,0.1193512261818309,0.24831347684316663,-0.00014617047396774322,0.04764434757803765
0.5,34,0.14140910354768216,0.14665464458111174,0.1105658836433257,0.11299083983141193,0.248657324913281,-0.00014993507590828256,0.047782130033175066
0.5,35,0.14544676877171667,0.14970034667180201,0.12519367236989581,0.13890670062927293,0.2488774667172002,-0.00015295420509151328,0.047890380434693985
0.5,36,0.14868405114945515,0.15214228174540953,0.126718830829864,0.13468309326821862,0.24901826750155218,-0.00015537537489658678,0.04797574751216919
0.5,37,0.15127960680532176,0.15410014851778847,0.13423983475662069,0.14072512723881314,0.24910820970965786,-0.00015731693658937394,0.04804327705701016
0.5,38,0.15336063608301073,0.155669888927149,0.12407830506550178,0.11496396449484836,0.2491655723260706,-0.00015887384553032538,0.048096832220164025
0.5,39,0.15502912644437947,0.15692843604511153,0.12195816397765424,0.12139671427935732,0.24920208115592885,-0.00016012226886056885,0.048139393023463206
0.5,40,0.15636686305840258,0.15793749995445275,0.11519335621157645,0.11278313806108277,0.24922525958791306,-0.00016112330250141836,0.048173273964707
0.5,41,0.15743940302140305,0.1587465116786799,0.10331815408836566,0.11273582681209773,0.24923992442276607,-0.00016192595765599616,0.04820028234487944
0.5,42,0.15829931037070907,0.15939512399799405,0.09184829404332437,0.10066584975621005,0.24924916244145048,-0.00016256953226310614,0.048221836094849084
0.5,43,0.1589887327937608,0.1599151338395447,0.11324065566059521,0.12505421326364685,0.24925494995697545,-0.00016308554306654701,0.04823905226927593
0.5,44,0.1595414664639842,0.16033203845868252,0.11608886015775406,0.12975129622529083,0.2492585497964672,-0.00016349926655125717,0.048252813759863275
0.5,45,0.15998458442134467,0.16066622989096607,0.12380661494510622,0.13098197798692954,0.24926076720820128,-0.00016383097369314627,0.0482638201860514
0.5,46,0.16033981168699624,0.16093411893975695,0.11417152018983967,0.12273188737133137,0.2492621138678619,-0.00016409690497070864,0.04827262664824911
0.5,47,0.16062454097286893,0.16114879306334245,0.11946604800659733,0.10946933506001344,0.24926292013594326,-0.0001643100941885677,0.048279675590629526
0.5,48,0.16085272265780054,0.16132078201309333,0.12027263800930206,0.12349621869958492,0.2492633891108436,-0.000164480977053789,0.0482853185634506
0.5,49,0.16103551546737982,0.16145847022434656,0.10885241805942035,0.11161976058475545,0.24926365397776004,-0.00016461792422833537,0.04828983652117843
0.5,50,0.1611818483278441,0.16156857070949174,0.1220432415496862,0.12295338565712906,0.24926380037511442,-0.0001647276312894211,0.04829345339570969
0.5,51,0.1612988589869532,0.16165644114295757,0.11216530513967442,0.10329371935042267,0.2492638816839731,-0.0001648154566385335,0.048296347783872415
0.5,52,0.16139394243951075,0.16172974520565686,0.1329326949577061,0.1371320883313586,0.24926393485062814,-0.00016488568337252863,0.048298662310562554
0.6,1,-0.0027023973881985814,0.0003297733079982623,0.00105117880929632,-9.268560156718652e-5,0.0688098881736483,7.903954885129717e-7,0.03416549015520822
0.6,2,-0.0009904740905808055,0.001557556484869474,-0.0013152766353371746,-0.003722888986393038,0.08234461356258181,7.388195138364089e-7,0.03541416874731317
0.6,3,0.00045591513332583815,0.0026057550215383748,-0.0052032074876604,-0.009712280266911351,0.09068222285897963,-6.970339683317249e-9,0.036201202322943375
0.6,4,0.001671194920650152,0.003474762580488237,-0.002469060087256786,0.0009656708145117902,0.09583987787948854,-7.187495661604088e-8,0.036709512749042945
0.6,5,0.0026820398844714225,0.004179643004869079,0.003149412806770551,0.008858172135269037,0.09912176297892694,-5.638811462794423e-7,0.03708236227744536
0.6,6,0.0035417403140865023,0.00481348432761264,0.0007196810000091569,-0.0016985432484186603,0.1010542903906938,-6.254167296060451e-7,0.03727219521046503
0.6,7,0.004303333793516121,0.005428877422838628,0.0008649493199744635,0.0002646009479329489,0.10223696124339472,-6.829321243539721e-7,0.03738814573376137
0.6,8,0.005014298146795507,0.006064940699911314,0.0022214235508583027,0.003785284879187656,0.10296087333164158,-7.373696243684505e-7,0.037459042854731915
0.6,9,0.005719502239177711,0.006762644951923651,-0.0024123994844817967,-0.007625927758318684,0.10340414427805836,-7.906147546209055e-7,0.03750245114558428
0.6,10,0.006464038985185012,0.007567460697342997,0.0017283236483498108,0.0062492828059905895,0.10372117263441073,-8.862129910301429e-7,0.0375518882867608
0.6,11,0.007296109701777757,0.008532315296985586,0.0035297768797967473,0.005886080682446792,0.10388873070658422,-9.456418486444271e-7,0.037568673337813704
0.6,12,0.008270150767046128,0.009721082672513481,0.009019408909841101,0.014808833039055419,0.1039924682949513,-1.0126640894476706e-6,0.0375792002367663
0.6,13,0.009450388512994639,0.011212783189951444,0.015427098913568747,0.02116795826780387,0.10405796623930669,-1.0915225088779403e-6,0.03758602867306912
0.6,14,0.010915087369700894,0.013106877063039342,0.017152341946225547,0.019471811377116004,0.10402652892660501,-2.06812805752747e-6,0.037563567313314776
0.6,15,0.012761752618919908,0.015529907035655936,0.01753468448839314,0.01840149627865301,0.10405612319424942,-2.1860050596955794e-6,0.037567603144865507
0.6,16,0.015113599970433694,0.018643879088633384,0.02290863482972305,0.026884571751505378,0.10408207237735473,-2.3348058811285175e-6,0.03757168457660059
0.6,17,0.01807661560918791,0.02252912905585782,0.029243031805064473,0.036387715255927974,0.10402304867343114,-2.611436746504611e-6,0.03753426231271255
0.6,18,0.021789966533625624,0.02737485037457494,0.038262336594180296,0.04599948419346073,0.10429097543453643,-4.040173381892756e-6,0.03768061614044789
0.6,19,0.025949991823111307,0.03221258434416726,0.04608773739149015,0.05436415512454066,0.10429186291395758,-4.562284000106046e-6,0.037673886308410946
0.6,20,0.03059205073702878,0.03758628512155509,0.04162562282149984,0.04015622432651138,0.10423623522120606,-5.7256956138788206e-6,0.03766025973412314
0.6,21,0.035765593057788765,0.0435666297747301,0.04656917930017382,0.04945758684026005,0.10379119999739116,-6.828644387407234e-6,0.03745819871968824
0.6,22,0.04155601889177494,0.05029310248441695,0.05163051227270508,0.05769531935054441,0.10375656111310765,-7.423504074454849e-6,0.03744426280484792
0.6,23,0.047913149646734675,0.05751206677968391,0.05813504759483227,0.06459730045776037,0.1038317975341441,-9.242499519780834e-6,0.03754371096805838
0.6,24,0.055115557470940095,0.06599573801536303,0.06488819664339028,0.07395444440404267,0.10380737386858849,-1.1385442360702802e-5,0.03762909459779259
0.6,25,0.06301055574293178,0.07494426604177523,0.06865168831882774,0.07019033842802969,0.10405570757502372,-1.2119097695279204e-5,0.0377759279919349
0.6,26,0.07118577036325659,0.0835549872197563,0.07203298249794736,0.07555623429454736,0.10410631434374605,-1.4026530217864313e-5,0.03790979984702192
0.6,27,0.079591672829615,0.09232255117440617,0.08384849511312348,0.09553719961518657,0.10413315654686106,-1.5482766046412605e-5,0.03801889522669063
0.6,28,0.0888566653010568,0.10289343032965177,0.09363410455000698,0.10347070667938538,0.10460905450281299,-1.685910961236955e-5,0.038360562805941925
0.6,29,0.09918993196344,0.11484838882859928,0.10051007048269535,0.1114691548235635,0.10486506623317612,-1.9331949651105964e-5,0.0387133374842614
0.6,30,0.11143232484254138,0.1299773870779789,0.10449742379252559,0.11396370432948526,0.10578537650015969,-2.1486106892788712e-5,0.039382723923246016
0.6,31,0.12120089791898472,0.13605356309836222,0.11330503034964279,0.1290830827750107,0.10605968206501482,-2.248269659153553e-5,0.039575950042749525
0.6,32,0.12899550994161055,0.1409018837548655,0.12062000095005083,0.1412570465447185,0.10623704635363837,-2.3277502861640346e-5,0.03973006493294708
0.6,33,0.13521503830835505,0.14477048718951982,0.11425975930320448,0.1193512261818309,0.10635220296237607,-2.391147306720294e-5,0.039853017902632196
0.6,34,0.14017775844171598,0.1478573364038039,0.1105658836433257,0.11299083983141193,0.10642732928047768,-2.441721150160467e-5,0.039951123738803225
0.6,35,0.14413763605506524,0.15032040659178492,0.12519367236989581,0.13890670062927293,0.10647661522325053,-2.4820687703147537e-5,0.040029408991298976
0.6,36,0.14729731575475785,0.15228574031049028,0.126718830829864,0.13468309326821862,0.10650916039338203,-2.514259713914132e-5,0.04009187982057121
0.6,37,0.14981849847742285,0.15385392656642494,0.13423983475662069,0.14072512723881314,0.1065308136734453,-2.5399438536267154e-5,0.040141731200107146
0.6,38,0.15183020498126892,0.1551052083939596,0.12407830506550178,0.11496396449484836,0.1065453445595864,-2.5604369202724878e-5,0.040181512171815155
0.6,39,0.15343538831495734,0.15610363098311397,0.12195816397765424,0.12139671427935732,0.10655519027253345,-2.576788317507383e-5,0.040213256678705706
0.6,40,0.15471619385880903,0.1569002828394847,0.11519335621157645,0.11278313806108277,0.1065619333012617,-2.589835204371305e-5,0.04023858797411241
0.6,41,0.15573816600541307,0.1575359302964329,0.10331815408836566,0.11273582681209773,0.10656660532443445,-2.6002454393742454e-5,0.040258801452080696
0.6,42,0.15655361141958324,0.15804312194407508,0.09184829404332437,0.10066584975621005,0.10656988194168522,-2.608551847591031e-5,0.040274930816726735
0.6,43,0.15720424924302545,0.15844777422105497,0.11324065566059521,0.12505421326364685,0.10657220943758695,-2.615179609359046e-5,0.040287801166836196
0.6,44,0.15772337823506521,0.15877061804153228,0.11608886015775406,0.12975129622529083,0.10657388408511073,-2.620467838108181e-5,0.04029807069177441
0.6,45,0.1581375547018199,0.1590281460603366,0.12380661494510622,0.13098197798692954,0.10657510402218082,-2.6246871863420397e-5,0.040306264738587595
0.6,46,0.1584679702186501,0.15923354268407902,0.11417152018983967,0.12273188737133137,0.10657600268298223,-2.6280535045814134e-5,0.0403128022823135
0.6,47,0.15873152656250156,0.1593973068323366,0.11946604800659733,0.10946933506001344,0.10657667385374471,-2.630739033048277e-5,0.040318017918554064
0.6,48,0.1589416843792079,0.15952776281760497,0.12027263800930206,0.12349621869958492,0.10657717972517547,-2.632881147675015e-5,0.040322178285099555
0.6,49,0.15910917597890356,0.15963157066623584,0.10885241805942035,0.11161976058475545,0.10657756620873086,-2.6345892523916894e-5,0.04032549595594421
0.6,50,0.15924254260003207,0.15971400110215633,0.1220432415496862,0.12295338565712906,0.10657786445258596,-2.63595057972355e-5,0.040328140319788014
0.6,51,0.15934855392745675,0.15977917923752177,0.11216530513967442,0.10329371935042267,0.10657809909326935,-2.6370345460733977e-5,0.04033024636216761
0.6,52,0.1594347605087084,0.1598358410824283,0.1329326949577061,0.1371320883313586,0.10657828979606652,-2.637896180432779e-5,0.040331921260147306
0.7,1,-0.003436855273317066,-0.002572239238253189,0.00105117880929632,-9.268560156718652e-5,0.027589387956768664,-4.1384943278853135e-6,0.029757386310933394
0.7,2,-0.0029931331629169423,-0.0019660193031072397,-0.0013152766353371746,-0.003722888986393038,0.030378373533566344,-6.868219161364086e-6,0.030085568858930944
0.7,3,-0.0025150794726033427,-0.0014161660619192399,-0.0052032074876604,-0.009712280266911351,0.0320405876035478,-2.725479990639369e-6,0.030196675269940416
0.7,4,-0.0020368564400006584,-0.0009421171707061102,-0.002469060087256786,0.0009656708145117902,0.03310623683158721,-2.3912138265743426e-6,0.03029404888051721
0.7,5,-0.001583591113909547,-0.0005494230566109561,0.003149412806770551,0.008858172135269037,0.033774894842191636,-2.1875929340949147e-6,0.030356470299942116
0.7,6,-0.001140245306974135,-0.0001301925658483,0.0007196810000091569,-0.0016985432484186603,0.034193841642529275,-2.023026985419583e-6,0.03039589051894705
0.7,7,-0.000682414073103602,0.0003613470398235383,0.0008649493199744635,0.0002646009479329489,0.034456191214005845,-1.871228369830857e-6,0.0304206458253539
0.7,8,-0.0001840182912212039,0.0009549198849860633,0.0022214235508583027,0.003785284879187656,0.034620471100583944,-1.7184422470406597e-6,0.03043615649408202
0.7,9,0.0003840621522613308,0.0016866210806206693,-0.0024123994844817967,-0.007625927758318684,0.034723380116393456,-1.5542218682130845e-6,0.03044586455187174
0.7,10,0.0010555987327541053,0.00260104553185229,0.0017283236483498108,0.0062492828059905895,0.03478791997901534,-1.3682935392663983e-6,0.030451938372795206
0.7,11,0.001871001044843345,0.003754126436700207,0.0035297768797967473,0.005886080682446792,0.03482767896923607,-1.1354003227007426e-6,0.030454839054979498
0.7,12,0.0028796924525127895,0.005216405960457771,0.009019408909841101,0.014808833039055419,0.03485340016645365,-8.699086500468389e-7,0.030457223680072875
0.7,13,0.004143083421691703,0.007077399903459844,0.015427098913568747,0.02116795826780387,0.03486386938758658,2.237677879444837e-6,0.030453409640808678
0.7,14,0.005738315630041889,0.009451143346670217,0.017152341946225547,0.019471811377116004,0.034888644450785655,6.337153483349163e-6,0.03047207774953418
0.7,15,0.007762947578276751,0.012483081237788313,0.01753468448839314,0.01840149627865301,0.0349392677188354,1.2206896866543588e-5,0.030525055072456814
0.7,16,0.010340923850798068,0.016359045849782004,0.02290863482972305,0.026884571751505378,0.0349433049543592,1.288675851015505e-5,0.030526157506228214
0.7,17,0.013577605671401882,0.02114130985345593,0.029243031805064473,0.036387715255927974,0.034915611507869246,1.7478438524989617e-5,0.030499766595368617
0.7,18,0.017610890554657435,0.02704404833458172,0.038262336594180296,0.04599948419346073,0.03491705104743171,2.1999945180899087e-5,0.030507468974858433
0.7,19,0.02212335004284277,0.032686563318483616,0.04608773739149015,0.05436415512454066,0.03502243371274968,3.57340460239543e-5,0.030655415284826657
0.7,20,0.027144808781155084,0.0389090134781194,0.04162562282149984,0.04015622432651138,0.035029420880897694,4.192383980819692e-5,0.030687256317449098
