alpha1,delta,time,model_stock,model_effort,real_stock,real_effort
-0.002,0.1,27,0.06037454102085522,0.06057829014967032,0.06821106539915905,0.09553719961518657
-0.002,0.1,28,0.06635568136038728,0.06708745380109951,0.07601368410311113,0.10347070667938538
-0.002,0.1,29,0.0718640974255717,0.07254736292687723,0.08194649541521401,0.1114691548235635
-0.002,0.1,30,0.12470892952007268,0.1306909772281026,0.08670534180487985,0.11396370432948526
-0.002,0.1,31,0.12985357138711598,0.13053948423280998,0.09246197476339704,0.1290830827750107
-0.002,0.1,32,0.1303544331546308,0.13052474954061105,0.09593147580377324,0.1412570465447185
-0.002,0.1,33,0.13040319335325315,0.13052331314556756,0.09366814298650562,0.1193512261818309
-0.002,0.1,34,0.13040793075733162,0.13052316271475473,0.09372784114545717,0.11299083983141193
-0.002,0.1,35,0.1304084040052132,0.13052316252585988,0.10739814564097129,0.13890670062927293
-0.002,0.1,36,0.13040845106986382,0.13052316227231422,0.11034099927596719,0.13468309326821862
-0.002,0.1,37,0.13040844712350658,0.13052315265503533,0.11787212654914461,0.14072512723881314
-0.002,0.1,38,0.13040845514002672,0.1305231620067986,0.11667805279026315,0.11496396449484836
-0.002,0.1,39,0.13040845764637626,0.13052316390282626,0.11545810043456482,0.12139671427935732
-0.002,0.1,40,0.13040845889789773,0.1305231650157964,0.11288561277050464,0.11278313806108277
-0.002,0.1,41,0.13040844366839724,0.130523147943614,0.09868213386057015,0.11273582681209773
-0.002,0.1,42,0.13040844137587795,0.13052314708692428,0.08550223845245879,0.10066584975621005
-0.002,0.1,43,0.1304084539586967,0.13052316133191758,0.0972738069588062,0.12505421326364685
-0.002,0.1,44,0.1304084620082202,0.13052316888394216,0.09393933715913845,0.12975129622529083
-0.002,0.1,45,0.13040846301717826,0.1305231691111996,0.10330475585995992,0.13098197798692954
-0.002,0.1,46,0.13040845321696704,0.13052315810267084,0.09720691656380587,0.12273188737133137
-0.002,0.1,47,0.13040845668669723,0.1305231630495453,0.11339109771831375,0.10946933506001344
-0.002,0.1,48,0.13040844941882535,0.13052315458299193,0.11489022551682118,0.12349621869958492
-0.002,0.1,49,0.1304084102820422,0.13052311187553792,0.10801358761633026,0.11161976058475545
-0.002,0.1,50,0.13040797063645299,0.13052262739655016,0.115326420646242,0.12295338565712906
-0.002,0.1,51,0.13040271581604115,0.1305168335788,0.10689472916331261,0.10329371935042267
-0.002,0.1,52,0.13040812167133917,0.13052342804346254,0.12868131015147274,0.1371320883313586
-0.002,0.2,1,0.00473838750436362,0.00796624439208793,-0.0012302999353354758,-9.268560156718652e-5
-0.002,0.2,2,0.007787715241616802,0.00856286197809645,-0.002021807958056865,-0.003722888986393038
-0.002,0.2,3,0.00886834134712874,0.00915226076198403,-0.0038139077047840866,-0.009712280266911351
-0.002,0.2,4,0.009525117262281552,0.009703644583181228,-0.003116259673070365,0.0009656708145117902
-0.002,0.2,5,0.00965637437609092,0.009703635947080954,-0.0003962463388457781,0.008858172135269037
-0.002,0.2,6,0.00968260541854239,0.009703633241897417,-0.000923264482706173,-0.0016985432484186603
-0.002,0.2,7,0.009687845757929508,0.009703630454293085,-0.0005972358739810475,0.0002646009479329489
-0.002,0.2,8,0.009688905321726013,0.009703645743753979,0.00032823149339829163,0.003785284879187656
-0.002,0.2,9,0.009689123741780593,0.009703654067717149,-0.0014109253791252166,-0.007625927758318684
-0.002,0.2,10,0.009689185787417055,0.009703677073707371,0.000541058890010362,0.0062492828059905895
-0.002,0.2,11,0.009689403781513842,0.0097039342440526,0.0019759659300201274,0.005886080682446792
-0.002,0.2,12,0.009690441682863883,0.009705178023008076,0.005233843023756993,0.014808833039055419
-0.002,0.2,13,0.009695638271786917,0.009711418794641791,0.009385942491552737,0.02116795826780387
-0.002,0.2,14,0.009722072411154241,0.009743185267022756,0.011591867253056708,0.019471811377116004
-0.002,0.2,15,0.009855976032119544,0.009904072487835818,0.012703604906752895,0.01840149627865301
-0.002,0.2,16,0.010534548214066164,0.01071940079407971,0.016478832578003606,0.026884571751505378
-0.002,0.2,17,0.012371978204944659,0.012848140212944325,0.020794662958786313,0.036387715255927974
-0.002,0.2,18,0.017090849559764035,0.018291468887630752,0.027324057159276254,0.04599948419346073
-0.002,0.2,19,0.01991376062849737,0.02064284177008532,0.033284082602632915,0.05436415512454066
-0.002,0.2,20,0.02296466036983156,0.02375338934116509,0.03319911980347594,0.04015622432651138
-0.002,0.2,21,0.026325274660170025,0.02719435316290224,0.037829476972451447,0.04945758684026005
-0.002,0.2,22,0.030876516292176515,0.03204720932268498,0.04134939964984524,0.05769531935054441
-0.002,0.2,23,0.03438570958079118,0.03529894431163979,0.04678551048828179,0.06459730045776037
-0.002,0.2,24,0.041789440770838994,0.04368275833754051,0.051544538296388095,0.07395444440404267
-0.002,0.2,25,0.05178374802692369,0.05433342942711403,0.05725332721218652,0.07019033842802969
-0.002,0.2,26,0.05892431799328387,0.060766808060129546,0.06103135540451863,0.07555623429454736
-0.002,0.2,27,0.061410062002040765,0.062091022577720215,0.06789036527596788,0.09553719961518657
-0.002,0.2,28,0.06765032386205243,0.06927538394080711,0.07587206818329499,0.10347070667938538
-0.002,0.2,29,0.07663407121429842,0.07895290000327716,0.0815842319673347,0.1114691548235635
-0.002,0.2,30,0.11991374170684695,0.13084496934532203,0.08602705495278413,0.11396370432948526
-0.002,0.2,31,0.1283794630249548,0.13061482011283546,0.09177013419588306,0.1290830827750107
-0.002,0.2,32,0.1300354583971209,0.13056987854094326,0.0951855752700625,0.1412570465447185
-0.002,0.2,33,0.1303593915649327,0.1305610886910231,0.0930493166357139,0.1193512261818309
-0.002,0.2,34,0.13042275835725703,0.13055937112141053,0.09307307006557486,0.11299083983141193
-0.002,0.2,35,0.13043518043425223,0.1305590682386042,0.10686918623074006,0.13890670062927293
-0.002,0.2,36,0.13043759486570566,0.1305589829396398,0.11052634312100319,0.13468309326821862
-0.002,0.2,37,0.13043806164393737,0.13055896322621857,0.11830748647122855,0.14072512723881314
-0.002,0.2,38,0.13043815075339787,0.13055895799912032,0.11722561029808959,0.11496396449484836
-0.002,0.2,39,0.13043817834475388,0.13055897023561977,0.11622438869467837,0.12139671427935732
-0.002,0.2,40,0.13043817555004436,0.13055895984219945,0.11353075670719398,0.11278313806108277
-0.002,0.2,41,0.13043818678395566,0.13055897459305946,0.10009067368220642,0.11273582681209773
-0.002,0.2,42,0.13043818450086153,0.13055896892875477,0.08727367656450641,0.10066584975621005
-0.002,0.2,43,0.1304381775196749,0.13055896076616416,0.09663233069610491,0.12505421326364685
-0.002,0.2,44,0.13043818257701426,0.13055896883816892,0.09269039007460378,0.12975129622529083
-0.002,0.2,45,0.13043817575139377,0.13055895903588163,0.10096515049481981,0.13098197798692954
-0.002,0.2,46,0.13043817655758003,0.13055896175082754,0.09542570503137339,0.12273188737133137
-0.002,0.2,47,0.13043817635336408,0.13055896129356992,0.11268048586373179,0.10946933506001344
-0.002,0.2,48,0.1304381537922864,0.13055893312286143,0.11336162123907852,0.12349621869958492
-0.002,0.2,49,0.1304380256135519,0.1305587784240715,0.1055133234931813,0.11161976058475545
-0.002,0.2,50,0.13043723399309867,0.1305578202282748,0.11293432399354049,0.12295338565712906
-0.002,0.2,51,0.13043263113164272,0.1305522604031226,0.10681420758503819,0.10329371935042267
-0.002,0.2,52,0.13043733327111726,0.13055929299897542,0.12861656165010776,0.1371320883313586
-0.002,0.3,1,0.003574184932718499,0.008230446596819166,0.00021233151572830897,-9.268560156718652e-5
-0.002,0.3,2,0.0072442860755733435,0.008827955277655036,-0.000568549848907007,-0.003722888986393038
-0.002,0.3,3,0.00874679334484626,0.009402978859392213,-0.002566480994504678,-0.009712280266911351
-0.002,0.3,4,0.009541721018127143,0.009895429195717363,-0.0019711170606907303,0.0009656708145117902
-0.002,0.3,5,0.009780029478020263,0.009895417035230902,0.00036132794279862155,0.008858172135269037
-0.002,0.3,6,0.009851483312846984,0.009895430782536126,-0.0003334089880021769,-0.0016985432484186603
-0.002,0.3,7,0.00987291647797157,0.009895447220503254,-3.1216301461471496e-5,0.0002646009479329489
-0.002,0.3,8,0.009879386226700457,0.009895510325152197,0.0005913441020692456,0.003785284879187656
-0.002,0.3,9,0.00988148754647832,0.009895741490005897,-0.0012773735729657415,-0.007625927758318684
-0.002,0.3,10,0.009882614215152826,0.009896451539577146,0.0005026963531027274,0.0062492828059905895
-0.002,0.3,11,0.009884682926752398,0.009898925981260609,0.0016697913493587857,0.005886080682446792
-0.002,0.3,12,0.009891130604139823,0.00990725658526414,0.004636528927121731,0.014808833039055419
-0.002,0.3,13,0.009912730577644717,0.009935371260375482,0.0087836098048269,0.02116795826780387
-0.002,0.3,14,0.009985679338586358,0.0100303970944065,0.010867843323116457,0.019471811377116004
-0.002,0.3,15,0.010232132892390016,0.010351447853663757,0.011694174713926225,0.01840149627865301
-0.002,0.3,16,0.011064768206990209,0.011436108007896427,0.015516637055186983,0.026884571751505378
-0.002,0.3,17,0.013044326299205024,0.013909116214781773,0.019646516062216186,0.036387715255927974
-0.002,0.3,18,0.017260749360264036,0.01908826816402509,0.026028742395336597,0.04599948419346073
-0.002,0.3,19,0.020276252338745835,0.021592004646076444,0.032030689992830486,0.05436415512454066
-0.002,0.3,20,0.02344715216117334,0.02483256754298669,0.031872674615558885,0.04015622432651138
-0.002,0.3,21,0.02695135562663517,0.028483003108384048,0.03648049577012016,0.04945758684026005
-0.002,0.3,22,0.03142628171340862,0.03337828105545732,0.03990970161999975,0.05769531935054441
-0.002,0.3,23,0.03551062373438478,0.037299182855952386,0.04508880352904367,0.06459730045776037
-0.002,0.3,24,0.04270605688597059,0.04583490968629016,0.05004394437540761,0.07395444440404267
-0.002,0.3,25,0.051933129914761456,0.0559416346687259,0.05556809167736485,0.07019033842802969
-0.002,0.3,26,0.05898623929803368,0.062069898328712805,0.059796466132525594,0.07555623429454736
-0.002,0.3,27,0.06271470619958042,0.06437714771281657,0.06644503056931719,0.09553719961518657
-0.002,0.3,28,0.06964372423493596,0.07268458220942794,0.07391397633491903,0.10347070667938538
-0.002,0.3,29,0.08062237536431578,0.08540952037294126,0.07969061037536078,0.1114691548235635
-0.002,0.3,30,0.11577532008688823,0.13095748569810503,0.0842688156309542,0.11396370432948526
-0.002,0.3,31,0.1261287321188309,0.13069283509687604,0.09052791991120489,0.1290830827750107
-0.002,0.3,32,0.1291781962742649,0.13061508399288205,0.09357847025766398,0.1412570465447185
-0.002,0.3,33,0.1300763886490404,0.13059220162209245,0.09105802694322503,0.1193512261818309
-0.002,0.3,34,0.13034094219254833,0.13058546051544587,0.09100926447614141,0.11299083983141193
-0.002,0.3,35,0.13041886580466597,0.1305834778899666,0.10494291362828134,0.13890670062927293
-0.002,0.3,36,0.13044181573712402,0.13058289065300768,0.10803336071120224,0.13468309326821862
-0.002,0.3,37,0.13044857406564103,0.13058271648902153,0.11597808932502368,0.14072512723881314
-0.002,0.3,38,0.13045056976295027,0.13058267305674207,0.1145997052690025,0.11496396449484836
-0.002,0.3,39,0.13045114540747405,0.13058264068441092,0.11344417956530933,0.12139671427935732
-0.002,0.3,40,0.13045131716684966,0.13058263952198132,0.11112307306601009,0.11278313806108277
-0.002,0.3,41,0.1304513748730921,0.1305826484063559,0.09686397588206354,0.11273582681209773
-0.002,0.3,42,0.13045138434707484,0.1305826372187259,0.08312083314699018,0.10066584975621005
-0.002,0.3,43,0.1304513974493213,0.13058265188870838,0.09470417600535215,0.12505421326364685
-0.002,0.3,44,0.13045139698824906,0.13058264561435662,0.09174437213084383,0.12975129622529083
-0.002,0.3,45,0.13045139590941654,0.13058264426984253,0.09998049490309756,0.13098197798692954
-0.002,0.3,46,0.13045139166876643,0.13058263866966952,0.09497142203565492,0.12273188737133137
-0.002,0.3,47,0.1304513673143814,0.13058260567082242,0.11168324740966752,0.10946933506001344
-0.002,0.3,48,0.13045130447375647,0.1305825262729346,0.1146439887805515,0.12349621869958492
-0.002,0.3,49,0.130451043452137,0.13058218005560152,0.10884077497408749,0.11161976058475545
-0.002,0.3,50,0.13045002712323983,0.13058083900663808,0.11443847840048682,0.12295338565712906
-0.002,0.3,51,0.13044607491183852,0.13057562461321498,0.10902144383462885,0.10329371935042267
-0.002,0.3,52,0.1304500911865721,0.13058305990378624,0.12883587998365778,0.1371320883313586
-0.002,0.4,1,0.0025864536983285806,0.008585375129642902,-0.0010135349218573883,-9.268560156718652e-5
-0.002,0.4,2,0.00653688186084265,0.009174011779498501,-0.0017941596051488683,-0.003722888986393038
-0.002,0.4,3,0.008444654106480098,0.009721992882292857,-0.003514708073439474,-0.009712280266911351
-0.002,0.4,4,0.009467079917888178,0.010155222639009021,-0.0029316824647778158,0.0009656708145117902
-0.002,0.4,5,0.009875765576734608,0.010155158913534914,-0.0004241936503177976,0.008858172135269037
-0.002,0.4,6,0.01003920191061152,0.010155259419687592,-0.0008805975094047114,-0.0016985432484186603
-0.002,0.4,7,0.010104724293482917,0.01015557138394393,-0.0007044026615629702,0.0002646009479329489
-0.002,0.4,8,0.010131407089571038,0.010156387801200272,-3.8528964281105507e-7,0.003785284879187656
-0.002,0.4,9,0.01014333865789999,0.010158497144194584,-0.001740846892040797,-0.007625927758318684
-0.002,0.4,10,0.0101513033948184,0.010163825287227006,5.830181967299091e-5,0.0062492828059905895
-0.002,0.4,11,0.010162555466190337,0.010177280161548662,0.0016259929065206933,0.005886080682446792
-0.002,0.4,12,0.0101875418650847,0.010211447750870064,0.004640824551245448,0.014808833039055419
-0.002,0.4,13,0.01024942602548302,0.010297992268379614,0.008972111104271012,0.02116795826780387
-0.002,0.4,14,0.010405650651745507,0.01051726667613563,0.011285420261248135,0.019471811377116004
-0.002,0.4,15,0.010801359478865872,0.01107302712414834,0.012657657646112168,0.01840149627865301
-0.002,0.4,16,0.011803985198706143,0.012481266178380239,0.01670039605041537,0.026884571751505378
-0.002,0.4,17,0.013873659379534494,0.015264374632465182,0.021012549886919404,0.036387715255927974
-0.002,0.4,18,0.017676205569921583,0.0202259698248278,0.027519637929778244,0.04599948419346073
-0.002,0.4,19,0.02081803633673059,0.02293046502262516,0.033659685959590624,0.05436415512454066
-0.002,0.4,20,0.024131580254340437,0.026361798282431362,0.033791536806021184,0.04015622432651138
-0.002,0.4,21,0.02780352324112062,0.030276347513439484,0.03850349546934849,0.04945758684026005
-0.002,0.4,22,0.03230611062678781,0.03533720417093042,0.04239108181175641,0.05769531935054441
-0.002,0.4,23,0.036853798999708996,0.03991951443957261,0.04728339186234577,0.06459730045776037
-0.002,0.4,24,0.04382444039264448,0.04851244389087249,0.05254102876913921,0.07395444440404267
-0.002,0.4,25,0.0523681842929062,0.05811349598695935,0.0584184065219857,0.07019033842802969
-0.002,0.4,26,0.05944083691318706,0.06421253001284304,0.06241626403380502,0.07555623429454736
-0.002,0.4,27,0.06439610093631216,0.06776119161903968,0.06876510062994466,0.09553719961518657
-0.002,0.4,28,0.07210311101934033,0.07731047073928649,0.07698745290249948,0.10347070667938538
-0.002,0.4,29,0.0839296025348247,0.09189524439463236,0.08278979848124292,0.1114691548235635
-0.002,0.4,30,0.11213645103653158,0.13105102329967785,0.08771601333001214,0.11396370432948526
-0.002,0.4,31,0.12324967453469235,0.1307799066321298,0.09382638470712783,0.1290830827750107
-0.002,0.4,32,0.12762831395542396,0.1306733382610207,0.09706790518953065,0.1412570465447185
-0.002,0.4,33,0.1293535261996822,0.13063138116079345,0.09472772198422376,0.1193512261818309
-0.002,0.4,34,0.1300332891071847,0.13061488053109385,0.09449443627368537,0.11299083983141193
-0.002,0.4,35,0.1303011232928742,0.13060837251569465,0.10799246855980758,0.13890670062927293
-0.002,0.4,36,0.13040665142797778,0.1306058057473073,0.11110160433547342,0.13468309326821862
-0.002,0.4,37,0.13044823262708505,0.13060479865840913,0.11955475873990645,0.14072512723881314
-0.002,0.4,38,0.13046461735814294,0.13060440268983478,0.11825663328632359,0.11496396449484836
-0.002,0.4,39,0.13047107241297617,0.1306042446358674,0.11672669472626558,0.12139671427935732
-0.002,0.4,40,0.13047361282389766,0.13060417791103024,0.1155225474177174,0.11278313806108277
-0.002,0.4,41,0.13047461370725574,0.13060415347864274,0.10236795038995351,0.11273582681209773
-0.002,0.4,42,0.1304750079553778,0.13060414371084686,0.08982165018805861,0.10066584975621005
-0.002,0.4,43,0.13047516708293277,0.13060414625596106,0.10007968818025245,0.12505421326364685
-0.002,0.4,44,0.13047522783858187,0.130604141492837,0.09719214524205518,0.12975129622529083
-0.002,0.4,45,0.130475246456979,0.13060413203889332,0.10529421043108513,0.13098197798692954
-0.002,0.4,46,0.13047523935835578,0.1306041077883862,0.09864710841972567,0.12273188737133137
-0.002,0.4,47,0.13047518686997087,0.1306040249863559,0.1156754388123222,0.10946933506001344
-0.002,0.4,48,0.13047504776985816,0.13060382800103554,0.11770639138694414,0.12349621869958492
-0.002,0.4,49,0.13047463780524104,0.13060323703604518,0.11037135588436112,0.11161976058475545
-0.002,0.4,50,0.13047345104892188,0.13060153119335277,0.11687476044072298,0.12295338565712906
-0.002,0.4,51,0.1304699804261704,0.1305965344193105,0.11121612762966772,0.10329371935042267
-0.002,0.4,52,0.13047346874085772,0.13060466555593295,0.13207531289914567,0.1371320883313586
-0.002,0.5,1,0.001326849206481622,0.009125936914770504,0.0010573282817052285,-9.268560156718652e-5
-0.002,0.5,2,0.005515047591564179,0.009712534434492643,-0.00010793532820605928,-0.003722888986393038
-0.002,0.5,3,0.00786354139125086,0.010225051148403106,-0.0023095401415708324,-0.009712280266911351
-0.002,0.5,4,0.009223998019843891,0.01059936376513747,-0.0016419035911452169,0.0009656708145117902
-0.002,0.5,5,0.009904143544618072,0.010600087561992027,0.0007072227544764366,0.008858172135269037
-0.002,0.5,6,0.010244730361723648,0.010601545847170902,-4.440120189764564e-5,-0.0016985432484186603
-0.002,0.5,7,0.010416434169514478,0.01060457957807147,0.0001342385407124941,0.0002646009479329489
-0.002,0.5,8,0.01050534899044828,0.010610814629886344,0.0005703856029392175,0.003785284879187656
-0.002,0.5,9,0.01055611220816246,0.010623488282525463,-0.0014161574399275587,-0.007625927758318684
-0.002,0.5,10,0.01059432652467911,0.010649200276743697,0.0003751294141410551,0.0062492828059905895
-0.002,0.5,11,0.010639470725622375,0.010701329328459889,0.0016537489077840574,0.005886080682446792
-0.002,0.5,12,0.01071484094331606,0.010807017307627906,0.004605973479577595,0.014808833039055419
-0.002,0.5,13,0.010859568989662985,0.011021279344124056,0.008590782794692126,0.02116795826780387
-0.002,0.5,14,0.011148954902258942,0.011455675347605915,0.010786864959335295,0.019471811377116004
-0.002,0.5,15,0.011733628817341206,0.012336348852995244,0.011806330620067543,0.01840149627865301
-0.002,0.5,16,0.012917957060032643,0.014121772673729311,0.0158206225365509,0.026884571751505378
-0.002,0.5,17,0.015048639815611494,0.017201403318726577,0.020421231908708853,0.036387715255927974
-0.002,0.5,18,0.018516043137768178,0.022009749197648303,0.026587022169905616,0.04599948419346073
-0.002,0.5,19,0.02173747537310447,0.024989138949087303,0.03259458296653495,0.05436415512454066
-0.002,0.5,20,0.02519880039905523,0.028694582703592757,0.032489899955638966,0.04015622432651138
-0.002,0.5,21,0.029054944291083965,0.03295025957913973,0.03688514750378784,0.04945758684026005
-0.002,0.5,22,0.03364590986780962,0.038281667361025166,0.040347187886999814,0.05769531935054441
-0.002,0.5,23,0.0385478898862844,0.043500676273036755,0.045361047758216984,0.06459730045776037
-0.002,0.5,24,0.0452863410516837,0.05208388228523559,0.050826380522516354,0.07395444440404267
-0.002,0.5,25,0.05324744070135889,0.06127744727319455,0.05665066867979285,0.07019033842802969
-0.002,0.5,26,0.06039583086475122,0.06762197871692531,0.060457736973860324,0.07555623429454736
-0.002,0.5,27,0.06642377466449444,0.0725369729837939,0.06714229340841847,0.09553719961518657
-0.002,0.5,28,0.07470761610698534,0.0830870502388252,0.07483333443617289,0.10347070667938538
-0.002,0.5,29,0.08644872194107413,0.09830016011020655,0.08037516058417016,0.1114691548235635
-0.002,0.5,30,0.10863488520842919,0.1309594833531715,0.08508802352676809,0.11396370432948526
-0.002,0.5,31,0.11959431007628134,0.13070625900203078,0.09123193580627689,0.1290830827750107
-0.002,0.5,32,0.12500816639325227,0.13058156356438883,0.09476553775037919,0.1412570465447185
-0.002,0.5,33,0.12768260453856156,0.1305200645233423,0.09228364909062907,0.1193512261818309
-0.002,0.5,34,0.12900378747324928,0.1304897155563976,0.09182721132253066,0.11299083983141193
-0.002,0.5,35,0.12965645896011216,0.13047472783351005,0.1051051235096314,0.13890670062927293
-0.002,0.5,36,0.1299788839390031,0.13046732753935605,0.1087317936416707,0.13468309326821862
-0.002,0.5,37,0.13013816788697888,0.13046367861058,0.11642988731247218,0.14072512723881314
-0.002,0.5,38,0.13021685272113315,0.1304618671695514,0.11516699098778974,0.11496396449484836
-0.002,0.5,39,0.13025572160769366,0.13046097091215803,0.11465773624003987,0.12139671427935732
-0.002,0.5,40,0.13027492871485022,0.13046054134706106,0.11272296894931794,0.11278313806108277
-0.002,0.5,41,0.13028440999881058,0.13046030920116303,0.09924037419565665,0.11273582681209773
-0.002,0.5,42,0.13028909720091786,0.1304602084473691,0.0859050096961252,0.10066584975621005
-0.002,0.5,43,0.13029140511123283,0.13046014008321416,0.09709849362536646,0.12505421326364685
-0.002,0.5,44,0.13029254152072373,0.1304601064771933,0.09428659462510815,0.12975129622529083
-0.002,0.5,45,0.13029308806503123,0.13046006387103257,0.10010884968265943,0.13098197798692954
-0.002,0.5,46,0.13029331181829099,0.13045996512640715,0.09594436755856837,0.12273188737133137
-0.002,0.5,47,0.13029335791454072,0.13045983362508884,0.11205887251141156,0.10946933506001344
-0.002,0.5,48,0.1302931939145297,0.13045945931484965,0.11455151736397472,0.12349621869958492
-0.002,0.5,49,0.13029268394263957,0.1304586027055801,0.10950095173709795,0.11161976058475545
-0.002,0.5,50,0.1302914342119923,0.1304566115899833,0.11593832621014866,0.12295338565712906
-0.002,0.5,51,0.13028850323354735,0.13045199557770107,0.10976976823293685,0.10329371935042267
-0.002,0.5,52,0.13029142946850716,0.13046078270143788,0.13189208820993048,0.1371320883313586
-0.002,0.6,1,0.0005736895450622569,0.009760442834140315,0.024920731099293315,-9.268560156718652e-5
-0.002,0.6,2,0.004453686815577064,0.010305363196618941,0.01804625716842845,-0.003722888986393038
-0.002,0.6,3,0.006964229665760078,0.010767349238679173,0.01162697310724878,-0.009712280266911351
-0.002,0.6,4,0.008596518807760467,0.011085584164132044,0.008926451388232852,0.0009656708145117902
-0.002,0.6,5,0.009577809180335817,0.011092265800025604,0.008953665558664397,0.008858172135269037
-0.002,0.6,6,0.010170820288386995,0.011103955118968271,0.006591247820368393,-0.0016985432484186603
-0.002,0.6,7,0.010534339434213627,0.011123891157497432,0.005368092929785661,0.0002646009479329489
-0.002,0.6,8,0.010765828486136544,0.011157744852737812,0.004882429322010096,0.003785284879187656
-0.002,0.6,9,0.010927524742977472,0.01121503490733216,0.0020533877786357334,-0.007625927758318684
-0.002,0.6,10,0.011063170057209522,0.011311839531598726,0.0030291263070591967,0.0062492828059905895
-0.002,0.6,11,0.011209895630275708,0.011475439554408126,0.003724503196473928,0.005886080682446792
-0.002,0.6,12,0.01140835515035872,0.011751843179432564,0.00634818140615305,0.014808833039055419
-0.002,0.6,13,0.01171403442647971,0.0122188804843612,0.010221840158606093,0.02116795826780387
-0.002,0.6,14,0.012212734827184928,0.013007974554811888,0.012296580710294394,0.019471811377116004
-0.002,0.6,15,0.01304466584165862,0.014341189458692036,0.013236621488223885,0.01840149627865301
-0.002,0.6,16,0.014443860752955283,0.01659369880546378,0.017197576562626514,0.026884571751505378
-0.002,0.6,17,0.01665339340721891,0.020022558269106816,0.021477979307265135,0.036387715255927974
-0.002,0.6,18,0.019894413812719336,0.024816416372583906,0.027896677498720435,0.04599948419346073
-0.002,0.6,19,0.023193648872707428,0.028208687021044447,0.03411395980182413,0.05436415512454066
-0.002,0.6,20,0.026819264351918958,0.03233015902638803,0.03433632307966752,0.04015622432651138
-0.002,0.6,21,0.030881351149303734,0.037054004714130215,0.03881576480320446,0.04945758684026005
-0.002,0.6,22,0.03560659800787162,0.04278220751070268,0.04221435155986356,0.05769531935054441
-0.002,0.6,23,0.040782173797541545,0.04864229484887161,0.04746095415551211,0.06459730045776037
-0.002,0.6,24,0.047316392998286924,0.05722588992104989,0.052671023679431,0.07395444440404267
-0.002,0.6,25,0.05480779774738263,0.06616619744907733,0.05837901095310745,0.07019033842802969
-0.002,0.6,26,0.062010731648971945,0.07294909885693122,0.06192844061403177,0.07555623429454736
-0.002,0.6,27,0.06879580766993848,0.07911938489816182,0.06861020012724431,0.09553719961518657
-0.002,0.6,28,0.07726636556742023,0.0901332100261989,0.07651288065126789,0.10347070667938538
-0.002,0.6,29,0.08820886105079583,0.10480317118178013,0.08187391621198752,0.1114691548235635
-0.002,0.6,30,0.10525515290873033,0.1310358931881308,0.0873252946554391,0.11396370432948526
-0.002,0.6,31,0.11538514952960643,0.13080997041193537,0.09335110348154863,0.1290830827750107
-0.002,0.6,32,0.12140515400514496,0.13067609798320914,0.09684281993331785,0.1412570465447185
-0.002,0.6,33,0.12498273645649413,0.13059668969551183,0.09416525308578341,0.1193512261818309
-0.002,0.6,34,0.12710884408028816,0.13054954684215656,0.09421507408567686,0.11299083983141193
-0.002,0.6,35,0.1283723576028343,0.13052152881277865,0.10805541576231192,0.13890670062927293
-0.002,0.6,36,0.12912325307295053,0.13050490134832624,0.11145614914038623,0.13468309326821862
-0.002,0.6,37,0.1295694983338131,0.1304950064173413,0.11921692742287253,0.14072512723881314
-0.002,0.6,38,0.1298347032517516,0.1304891473707415,0.11789957511074185,0.11496396449484836
-0.002,0.6,39,0.12999230930651287,0.13048565030283066,0.11568873065760375,0.12139671427935732
-0.002,0.6,40,0.13008597310037046,0.1304835761539134,0.11366404076047049,0.11278313806108277
-0.002,0.6,41,0.13014163420847247,0.13048233750626786,0.1006349290791878,0.11273582681209773
-0.002,0.6,42,0.1301747068057475,0.13048158929957104,0.08799673673402285,0.10066584975621005
-0.002,0.6,43,0.13019435523931122,0.13048113829901758,0.09901847532594654,0.12505421326364685
-0.002,0.6,44,0.13020601318941238,0.13048083236568367,0.09648195761863658,0.12975129622529083
-0.002,0.6,45,0.13021291279113711,0.13048060737099598,0.10367184028686531,0.13098197798692954
-0.002,0.6,46,0.130216944505303,0.13048034480988818,0.097678913291047,0.12273188737133137
-0.002,0.6,47,0.13021922524700813,0.1304800033634759,0.11263495794158389,0.10946933506001344
-0.002,0.6,48,0.1302203456314487,0.13047938531324088,0.11591175648207594,0.12349621869958492
-0.002,0.6,49,0.13022056864491593,0.13047826269579146,0.1096640103086596,0.11161976058475545
-0.002,0.6,50,0.13021983590886335,0.13047609498277904,0.11685982988651775,0.12295338565712906
-0.002,0.6,51,0.13021774152241558,0.13047195428019737,0.11112959894493331,0.10329371935042267
-0.002,0.6,52,0.13022029528414966,0.13048148483068583,0.13420565780585406,0.1371320883313586
-0.002,0.7,1,0.00015485368592940222,0.010838080737296371,0.021889949685193387,-9.268560156718652e-5
-0.002,0.7,2,0.003521483866925127,0.011360189626214627,0.016002586873730365,-0.003722888986393038
-0.002,0.7,3,0.006004499562229516,0.011784357476704475,0.010113070234107237,-0.009712280266911351
-0.002,0.7,4,0.007828395676822234,0.01207338611239069,0.00767624502464211,0.0009656708145117902
-0.002,0.7,5,0.009118693889891323,0.012121160491388045,0.00793160513729435,0.008858172135269037
-0.002,0.7,6,0.010042144650891614,0.01219061164798654,0.005512686110931337,-0.0016985432484186603
-0.002,0.7,7,0.010718436726777643,0.012291726079051922,0.00444161708946805,0.0002646009479329489
-0.002,0.7,8,0.011235597676083873,0.012438788416325553,0.004197148081482978,0.003785284879187656
