alpha1,alpha3,alpha2,time,model_stock,model_effort,real_stock,real_effort
-0.025,2.0,-0.5,9,-6.282740120223742,-6.503398553295652,-0.006225557602431054,-0.007852683595957343
-0.025,2.0,-0.5,10,-6.282740120179247,-6.503398553215678,0.0039946150758251074,0.006378431137080619
-0.025,2.0,-0.5,11,-6.282740120200847,-6.503398553255896,0.005272069715238609,0.005701526986742164
-0.025,2.0,-0.5,12,-6.282740120190983,-6.50339855323724,0.013313128575608027,0.015135576405529625
-0.025,2.0,-0.5,13,-6.28274012021255,-6.503398553270516,0.020244112207139613,0.021272938595774914
-0.025,2.0,-0.5,14,-6.282740120190696,-6.503398553234899,0.01914055762919699,0.01928584312634013
-0.025,2.0,-0.5,15,-6.282740120173763,-6.5033985532161065,0.017773719952877125,0.018175805623063684
-0.025,2.0,-0.5,16,-6.282740106236361,-6.503398533730733,0.025744600733368136,0.026757167712039814
-0.025,2.0,-0.5,17,-6.282740068810808,-6.503398483862486,0.034048869114525614,0.03616361216248518
-0.025,2.0,-0.5,18,-6.282739892247516,-6.503398243677038,0.043908206950852804,0.04620750152695152
-0.025,2.0,-0.5,19,-6.282739829452481,-6.503398186999362,0.05248264480644486,0.05456623825735228
-0.025,2.0,-0.5,20,-6.282739741689716,-6.503398075478303,0.041202381817885575,0.040383307055307884
-0.025,2.0,-0.5,21,-6.282739651300141,-6.503397964744947,0.048448970857107025,0.04979131024507424
-0.025,2.0,-0.5,22,-6.282739497678594,-6.503397766291005,0.05601685658046113,0.05800276555296405
-0.025,2.0,-0.5,23,-6.282739436929299,-6.503397708569757,0.06293522414215141,0.06451800712575546
-0.025,2.0,-0.5,24,-6.282739202434216,-6.5033973924420625,0.07178014827478064,0.07394411807951742
-0.025,2.0,-0.5,25,-6.282738847662041,-6.503396939764576,0.07006970722816633,0.06996409709805256
-0.025,2.0,-0.5,26,-6.2827386105600596,-6.503396672392587,0.07361466847757442,0.07514916461629062
-0.025,2.0,-0.5,27,-6.282738609518608,-6.503396712602703,0.09177321591251203,0.09553874919311536
-0.025,2.0,-0.5,28,-6.28273840148737,-6.503396423775643,0.10113457145635579,0.10331952838712062
-0.025,2.0,-0.5,29,-6.282738394610177,-6.503396450899164,0.10836240423101048,0.11168349568188096
-0.025,2.0,-0.5,30,-6.282736246665706,-6.503393481566621,0.1116657448670941,0.11378287062604893
-0.025,2.0,-0.5,31,-6.282736238644322,-6.503393847528628,0.12497103150959243,0.1294352417847852
-0.025,2.0,-0.25,1,2.661525147723348,3.132964542016936,-0.004568752294836003,5.716381843426399e-6
-0.025,2.0,-0.25,2,4.85004631097984,5.238403412981113,-0.0038803397524769957,-0.0037323076021555995
-0.025,2.0,-0.25,3,6.123526305889815,6.508636341088508,-0.008782860606266731,-0.009834181146809772
-0.025,2.0,-0.25,4,6.262140825619932,6.506065737530099,-0.0007456891437636338,0.0009238260792855143
-0.025,2.0,-0.25,5,6.264010854392918,6.484774856162577,0.0071273613772085635,0.00850368403005451
-0.025,2.0,-0.25,6,6.26402868909387,6.4844752514684725,-0.0008088279774468356,-0.0018996742445814448
-0.025,2.0,-0.25,7,6.2640288536539614,6.48447238482896,0.00023461169390705383,0.0002063901309663494
-0.025,2.0,-0.25,8,6.2640288552062025,6.48447235849165,0.0027678001323927924,0.0034253421872396973
-0.025,2.0,-0.25,9,6.2640288551096415,6.4844723581097155,-0.006225557602431054,-0.007852683595957343
-0.025,2.0,-0.25,10,6.264028854904485,6.4844723578101755,0.0039946150758251074,0.006378431137080619
-0.025,2.0,-0.25,11,6.264028854725277,6.484472357624229,0.005272069715238609,0.005701526986742164
-0.025,2.0,-0.25,12,6.264028854740351,6.484472357746531,0.013313128575608027,0.015135576405529625
-0.025,2.0,-0.25,13,6.26402885461246,6.484472357590667,0.020244112207139613,0.021272938595774914
-0.025,2.0,-0.25,14,6.264028854443005,6.484472357451015,0.01914055762919699,0.01928584312634013
-0.025,2.0,-0.25,15,6.264028853427717,6.484472355924201,0.017773719952877125,0.018175805623063684
-0.025,2.0,-0.25,16,6.26402877756129,6.484472253038046,0.025744600733368136,0.026757167712039814
-0.025,2.0,-0.25,17,6.26402856849733,6.484471980853469,0.034048869114525614,0.03616361216248518
-0.025,2.0,-0.25,18,6.264027624500421,6.484470737445964,0.043908206950852804,0.04620750152695152
-0.025,2.0,-0.25,19,6.264027265650043,6.484470409714161,0.05248264480644486,0.05456623825735228
-0.025,2.0,-0.25,20,6.26402678818666,6.4844698231208735,0.041202381817885575,0.040383307055307884
-0.025,2.0,-0.25,21,6.26402629021128,6.484469228189239,0.048448970857107025,0.04979131024507424
-0.025,2.0,-0.25,22,6.264025462058034,6.4844681913079025,0.05601685658046113,0.05800276555296405
-0.025,2.0,-0.25,23,6.264025109700316,6.4844678516650776,0.06293522414215141,0.06451800712575546
-0.025,2.0,-0.25,24,6.264023841762842,6.484466193708817,0.07178014827478064,0.07394411807951742
-0.025,2.0,-0.25,25,6.264021922682995,6.484463812277365,0.07006970722816633,0.06996409709805256
-0.025,2.0,-0.25,26,6.2640206232373075,6.484462380550436,0.07361466847757442,0.07514916461629062
-0.025,2.0,-0.25,27,6.264020576646486,6.48446253378879,0.09177321591251203,0.09553874919311536
-0.025,2.0,-0.25,28,6.264019474541877,6.484461054913163,0.10113457145635579,0.10331952838712062
-0.025,2.0,-0.25,29,6.264019302573761,6.484460986467839,0.10836240423101048,0.11168349568188096
-0.025,2.0,-0.25,30,6.264007972341391,6.4844457744772495,0.1116657448670941,0.11378287062604893
-0.025,2.0,-0.25,31,6.264007636294622,6.484447216413296,0.12497103150959243,0.1294352417847852
-0.025,2.0,0.0,1,1.8713965154583605,2.2043751916087677,-0.004568752294836003,5.716381843426399e-6
-0.025,2.0,0.0,2,3.593467938606214,3.8974752029670783,-0.0038803397524769957,-0.0037323076021555995
-0.025,2.0,0.0,3,4.9952457941879285,5.250105960989128,-0.008782860606266731,-0.009834181146809772
-0.025,2.0,0.0,4,5.9133826704575405,6.180063149663872,-0.0007456891437636338,0.0009238260792855143
-0.025,2.0,0.0,5,6.215021442588084,6.467463400018877,0.0071273613772085635,0.00850368403005451
-0.025,2.0,0.0,6,6.2553562972754975,6.479196452729111,-0.0008088279774468356,-0.0018996742445814448
-0.025,2.0,0.0,7,6.258872989720375,6.477886788603311,0.00023461169390705383,0.0002063901309663494
-0.025,2.0,0.0,8,6.259140017672626,6.477710489443288,0.0027678001323927924,0.0034253421872396973
-0.025,2.0,0.0,9,6.259159486220112,6.477695827659945,-0.006225557602431054,-0.007852683595957343
-0.025,2.0,0.0,10,6.259160889368091,6.477694732946308,0.0039946150758251074,0.006378431137080619
-0.025,2.0,0.0,11,6.25916099081561,6.4776946546534155,0.005272069715238609,0.005701526986742164
-0.025,2.0,0.0,12,6.259160997346857,6.477694647661609,0.013313128575608027,0.015135576405529625
-0.025,2.0,0.0,13,6.259160996914485,6.477694646042703,0.020244112207139613,0.021272938595774914
-0.025,2.0,0.0,14,6.259160989959209,6.477694636115649,0.01914055762919699,0.01928584312634013
-0.025,2.0,0.0,15,6.259160887126182,6.477694488677894,0.017773719952877125,0.018175805623063684
-0.025,2.0,0.0,16,6.259159375271289,6.477692261234283,0.025744600733368136,0.026757167712039814
-0.025,2.0,0.0,17,6.25915491947958,6.477685899855386,0.034048869114525614,0.03616361216248518
-0.025,2.0,0.0,18,6.259138691261457,6.4776624116061825,0.043908206950852804,0.04620750152695152
-0.025,2.0,0.0,19,6.259131020715947,6.477653602878573,0.05248264480644486,0.05456623825735228
-0.025,2.0,0.0,20,6.2591220517078865,6.47764149324153,0.041202381817885575,0.040383307055307884
-0.025,2.0,0.0,21,6.259112353977278,6.477628525284452,0.048448970857107025,0.04979131024507424
-0.025,2.0,0.0,22,6.25909755579568,6.477608063617058,0.05601685658046113,0.05800276555296405
-0.025,2.0,0.0,23,6.259089250128982,6.477598149200846,0.06293522414215141,0.06451800712575546
-0.025,2.0,0.0,24,6.259065885391754,6.4775648364953184,0.07178014827478064,0.07394411807951742
-0.025,2.0,0.0,25,6.259031259895574,6.477517217918404,0.07006970722816633,0.06996409709805256
-0.025,2.0,0.0,26,6.259006943977744,6.477486698389956,0.07361466847757442,0.07514916461629062
-0.025,2.0,0.0,27,6.259003031408659,6.477484856408402,0.09177321591251203,0.09553874919311536
-0.025,2.0,0.0,28,6.258983701255856,6.477456909171882,0.10113457145635579,0.10331952838712062
-0.025,2.0,0.0,29,6.258968463246677,6.477438078535475,0.10836240423101048,0.11168349568188096
-0.025,2.0,0.0,30,6.2587818398491795,6.477165714258708,0.1116657448670941,0.11378287062604893
-0.025,2.0,0.0,31,6.258759150316928,6.477161941508587,0.12497103150959243,0.1294352417847852
-0.025,2.0,0.25,1,0.2526420755380989,0.29877493386258086,-0.004568752294836003,5.716381843426399e-6
-0.025,2.0,0.25,2,0.5110217545896603,0.5572582073413451,-0.0038803397524769957,-0.0037323076021555995
-0.025,2.0,0.25,3,0.7682518672766102,0.8145428006413941,-0.008782860606266731,-0.009834181146809772
-0.025,2.0,0.25,4,1.0248330306726916,1.0710673666107196,-0.0007456891437636338,0.0009238260792855143
-0.025,2.0,0.25,5,1.280964712371782,1.3270841272220064,0.0071273613772085635,0.00850368403005451
-0.025,2.0,0.25,6,1.5365474547651192,1.582542646644142,-0.0008088279774468356,-0.0018996742445814448
-0.025,2.0,0.25,7,1.7913390218147762,1.837322528861331,0.00023461169390705383,0.0002063901309663494
-0.025,2.0,0.25,8,2.0448337387524784,2.0911299507538783,0.0027678001323927924,0.0034253421872396973
-0.025,2.0,0.25,9,2.2960597198333472,2.343279409345157,-0.006225557602431054,-0.007852683595957343
-0.025,2.0,0.25,10,2.543429410272193,2.592465128450038,0.0039946150758251074,0.006378431137080619
-0.025,2.0,0.25,11,2.7847677713572163,2.836695318453283,0.005272069715238609,0.005701526986742164
-0.025,2.0,0.25,12,3.0175367274070033,3.0734623808276713,0.013313128575608027,0.015135576405529625
-0.025,2.0,0.25,13,3.2391685124731278,3.300078373667307,0.020244112207139613,0.021272938595774914
-0.025,2.0,0.25,14,3.4473901564549005,3.5140410086993925,0.01914055762919699,0.01928584312634013
-0.025,2.0,0.25,15,3.64045532158731,3.7133195706163287,0.017773719952877125,0.018175805623063684
-0.025,2.0,0.25,16,3.8172542893159567,3.896511442234027,0.025744600733368136,0.026757167712039814
-0.025,2.0,0.25,17,3.9773819515817794,4.0629582018451575,0.034048869114525614,0.03616361216248518
-0.025,2.0,0.25,18,4.121082762163315,4.212702424685571,0.043908206950852804,0.04620750152695152
-0.025,2.0,0.25,19,4.249593243579103,4.346980477128064,0.05248264480644486,0.05456623825735228
-0.025,2.0,0.25,20,4.363861806074267,4.4665408268735725,0.041202381817885575,0.040383307055307884
-0.025,2.0,0.25,21,4.465058541315469,4.57251689449731,0.048448970857107025,0.04979131024507424
-0.025,2.0,0.25,22,4.5543829538077425,4.666076169881064,0.05601685658046113,0.05800276555296405
-0.025,2.0,0.25,23,4.633189493667668,4.74862561597935,0.06293522414215141,0.06451800712575546
-0.025,2.0,0.25,24,4.702427232139534,4.821020746547112,0.07178014827478064,0.07394411807951742
-0.025,2.0,0.25,25,4.76340923093769,4.884711280764369,0.07006970722816633,0.06996409709805256
-0.025,2.0,0.25,26,4.817572747707796,4.941286679392364,0.07361466847757442,0.07514916461629062
-0.025,2.0,0.25,27,4.865872259631503,4.9916870444003845,0.09177321591251203,0.09553874919311536
-0.025,2.0,0.25,28,4.908548221920446,5.035964672183053,0.10113457145635579,0.10331952838712062
-0.025,2.0,0.25,29,4.946181510610957,5.074789095088189,0.10836240423101048,0.11168349568188096
-0.025,2.0,0.25,30,4.9786554479545675,5.10772770929594,0.1116657448670941,0.11378287062604893
-0.025,2.0,0.25,31,5.0101795694929345,5.140641947587792,0.12497103150959243,0.1294352417847852
-0.025,2.0,0.5,1,0.007427095896947401,0.010084656853037983,-0.004568752294836003,5.716381843426399e-6
-0.025,2.0,0.5,2,0.01853095628413435,0.020556689517197017,-0.0038803397524769957,-0.0037323076021555995
-0.025,2.0,0.5,3,0.026816525120539236,0.028368099395044595,-0.008782860606266731,-0.009834181146809772
-0.025,2.0,0.5,4,0.03300584608135184,0.03420164072384051,-0.0007456891437636338,0.0009238260792855143
-0.025,2.0,0.5,5,0.037621542565246927,0.03854851970196435,0.0071273613772085635,0.00850368403005451
-0.025,2.0,0.5,6,0.041075265872700384,0.041802985900141365,-0.0008088279774468356,-0.0018996742445814448
-0.025,2.0,0.5,7,0.04367316897721777,0.044253777639431086,0.00023461169390705383,0.0002063901309663494
-0.025,2.0,0.5,8,0.04564456089985955,0.0461173369101858,0.0027678001323927924,0.0034253421872396973
-0.025,2.0,0.5,9,0.04716304318997924,0.04755785670143993,-0.006225557602431054,-0.007852683595957343
-0.025,2.0,0.5,10,0.048362302932345426,0.04870225094707449,0.0039946150758251074,0.006378431137080619
-0.025,2.0,0.5,11,0.049348154105945695,0.04965159810920852,0.005272069715238609,0.005701526986742164
-0.025,2.0,0.5,12,0.05020807426322604,0.05049027284989035,0.013313128575608027,0.015135576405529625
-0.025,2.0,0.5,13,0.051019026749846985,0.05129348878008515,0.020244112207139613,0.021272938595774914
-0.025,2.0,0.5,14,0.0518544480643703,0.05213415459755286,0.01914055762919699,0.01928584312634013
-0.025,2.0,0.5,15,0.05279093300125759,0.0530895191335202,0.017773719952877125,0.018175805623063684
-0.025,2.0,0.5,16,0.053915290845013696,0.054248306196371644,0.025744600733368136,0.026757167712039814
-0.025,2.0,0.5,17,0.05530638503617047,0.05568808097315878,0.034048869114525614,0.03616361216248518
-0.025,2.0,0.5,18,0.05702515911653613,0.057466709364059565,0.043908206950852804,0.04620750152695152
-0.025,2.0,0.5,19,0.05890444619519877,0.05937652396904755,0.05248264480644486,0.05456623825735228
-0.025,2.0,0.5,20,0.06100526149802698,0.061518892384667005,0.041202381817885575,0.040383307055307884
-0.025,2.0,0.5,21,0.06336534019060612,0.06392749137184167,0.048448970857107025,0.04979131024507424
-0.025,2.0,0.5,22,0.06604519019159802,0.0666669310376034,0.05601685658046113,0.05800276555296405
-0.025,2.0,0.5,23,0.06902458946001484,0.06970270801270156,0.06293522414215141,0.06451800712575546
-0.025,2.0,0.5,24,0.07248502850082504,0.0732521742950178,0.07178014827478064,0.07394411807951742
-0.025,2.0,0.5,25,0.0763518644316242,0.07719538416744343,0.07006970722816633,0.06996409709805256
-0.025,2.0,0.5,26,0.08038414619511176,0.0812616903724138,0.07361466847757442,0.07514916461629062
-0.025,2.0,0.5,27,0.08456408068090342,0.08547265093726623,0.09177321591251203,0.09553874919311536
-0.025,2.0,0.5,28,0.08930840002634155,0.09032228600451667,0.10113457145635579,0.10331952838712062
-0.025,2.0,0.5,29,0.09475827648344698,0.09590335780279308,0.10836240423101048,0.11168349568188096
-0.025,2.0,0.5,30,0.10149288867915611,0.10287323388437436,0.1116657448670941,0.11378287062604893
-0.025,2.0,0.5,31,0.10671247779808032,0.10783189442340894,0.12497103150959243,0.1294352417847852
-0.025,2.0,0.75,1,0.0037401189613524566,0.005744238126120233,-0.004568752294836003,5.716381843426399e-6
-0.025,2.0,0.75,2,0.011182098281085205,0.012549354811386514,-0.0038803397524769957,-0.0037323076021555995
-0.025,2.0,0.75,3,0.01613350552513055,0.01707553955816214,-0.008782860606266731,-0.009834181146809772
-0.025,2.0,0.75,4,0.019431991180025494,0.020089804061814293,-0.0007456891437636338,0.0009238260792855143
-0.025,2.0,0.75,5,0.021617194805468032,0.022082564187698245,0.0071273613772085635,0.00850368403005451
-0.025,2.0,0.75,6,0.023067717940978092,0.023405689660148797,-0.0008088279774468356,-0.0018996742445814448
-0.025,2.0,0.75,7,0.024033972399981257,0.02428779940724019,0.00023461169390705383,0.0002063901309663494
-0.025,2.0,0.75,8,0.02468235503202932,0.024880885240345905,0.0027678001323927924,0.0034253421872396973
-0.025,2.0,0.75,9,0.02512440451211635,0.025287028501609007,-0.006225557602431054,-0.007852683595957343
-0.025,2.0,0.75,10,0.02543618572731857,0.02557615915236261,0.0039946150758251074,0.006378431137080619
-0.025,2.0,0.75,11,0.025671508641753434,0.02579823511121319,0.005272069715238609,0.005701526986742164
-0.025,2.0,0.75,12,0.025871255167542184,0.025991907314177626,0.013313128575608027,0.015135576405529625
-0.025,2.0,0.75,13,0.02607046599486892,0.026191225517976292,0.020244112207139613,0.021272938595774914
-0.025,2.0,0.75,14,0.026304554629583844,0.026431708286614165,0.01914055762919699,0.01928584312634013
-0.025,2.0,0.75,15,0.02661559968111352,0.026756658559480298,0.017773719952877125,0.018175805623063684
-0.025,2.0,0.75,16,0.027059906652164258,0.02722496194910775,0.025744600733368136,0.026757167712039814
-0.025,2.0,0.75,17,0.027692079393564814,0.027890992951613486,0.034048869114525614,0.03616361216248518
-0.025,2.0,0.75,18,0.02855751260107982,0.028798588641332837,0.043908206950852804,0.04620750152695152
-0.025,2.0,0.75,19,0.02948446780862224,0.02973744479916268,0.05248264480644486,0.05456623825735228
-0.025,2.0,0.75,20,0.030524674922709386,0.030798803710361138,0.041202381817885575,0.040383307055307884
-0.025,2.0,0.75,21,0.03170554095365043,0.0320058155114576,0.048448970857107025,0.04979131024507424
-0.025,2.0,0.75,22,0.03307746564374903,0.03341300587639306,0.05601685658046113,0.05800276555296405
-0.025,2.0,0.75,23,0.03461266222416592,0.034978740402970165,0.06293522414215141,0.06451800712575546
-0.025,2.0,0.75,24,0.03648709470548647,0.03691519853878189,0.07178014827478064,0.07394411807951742
-0.025,2.0,0.75,25,0.03863166919913595,0.039109947598968055,0.07006970722816633,0.06996409709805256
-0.025,2.0,0.75,26,0.040816379781008987,0.041304248799710876,0.07361466847757442,0.07514916461629062
-0.025,2.0,0.75,27,0.04302771874735914,0.043522764381252306,0.09177321591251203,0.09553874919311536
-0.025,2.0,0.75,28,0.04568533376741952,0.04626219018866062,0.10113457145635579,0.10331952838712062
-0.025,2.0,0.75,29,0.048953570561980395,0.049642064659360156,0.10836240423101048,0.11168349568188096
-0.025,2.0,0.75,30,0.05349202786156602,0.05441051113275605,0.1116657448670941,0.11378287062604893
-0.025,2.0,0.75,31,0.056614608429287644,0.05728701437228227,0.12497103150959243,0.1294352417847852
-0.025,2.0,1.0,1,0.0014021367245175185,0.0029918980241079147,-0.004568752294836003,5.716381843426399e-6
-0.025,2.0,1.0,2,0.00644108509576745,0.007374351069800242,-0.0038803397524769957,-0.0037323076021555995
-0.025,2.0,1.0,3,0.00931596255427506,0.009874886113657546,-0.008782860606266731,-0.009834181146809772
-0.025,2.0,1.0,4,0.010961407991023173,0.011306514369090255,-0.0007456891437636338,0.0009238260792855143
-0.025,2.0,1.0,5,0.01189273131930389,0.012113196764065031,0.0071273613772085635,0.00850368403005451
-0.025,2.0,1.0,6,0.012420309681614304,0.012570177106996197,-0.0008088279774468356,-0.0018996742445814448
-0.025,2.0,1.0,7,0.01271968970585743,0.012829613621851813,0.00023461169390705383,0.0002063901309663494
-0.025,2.0,1.0,8,0.012890421579664744,0.012977815314465947,0.0027678001323927924,0.0034253421872396973
-0.025,2.0,1.0,9,0.012989264985830194,0.013064067713750755,-0.006225557602431054,-0.007852683595957343
-0.025,2.0,1.0,10,0.013049103077988965,0.013117078516068411,0.0039946150758251074,0.006378431137080619
-0.025,2.0,1.0,11,0.013089896454951367,0.013154548608978647,0.005272069715238609,0.005701526986742164
-0.025,2.0,1.0,12,0.013125346147335314,0.013189087715804465,0.013313128575608027,0.015135576405529625
-0.025,2.0,1.0,13,0.013167510859719787,0.01323247614314044,0.020244112207139613,0.021272938595774914
-0.025,2.0,1.0,14,0.013230892359684733,0.013299660742778744,0.01914055762919699,0.01928584312634013
-0.025,2.0,1.0,15,0.01333744548620143,0.013413933878604038,0.017773719952877125,0.018175805623063684
-0.025,2.0,1.0,16,0.013524180657709137,0.013615003883190037,0.025744600733368136,0.026757167712039814
-0.025,2.0,1.0,17,0.013830635327024401,0.013942900215393492,0.034048869114525614,0.03616361216248518
-0.025,2.0,1.0,18,0.014295575338815375,0.014436306592283416,0.043908206950852804,0.04620750152695152
-0.025,2.0,1.0,19,0.014760117873497692,0.014901257825161099,0.05248264480644486,0.05456623825735228
-0.025,2.0,1.0,20,0.015271587928795892,0.015421534218411376,0.041202381817885575,0.040383307055307884
-0.025,2.0,1.0,21,0.015849530411046385,0.016011799918904487,0.048448970857107025,0.04979131024507424
-0.025,2.0,1.0,22,0.016533597661839625,0.01671530359167581,0.05601685658046113,0.05800276555296405
-0.025,2.0,1.0,23,0.017289125827233354,0.017484212643567993,0.06293522414215141,0.06451800712575546
-0.025,2.0,1.0,24,0.018275801998709592,0.01851272065728706,0.07178014827478064,0.07394411807951742
-0.025,2.0,1.0,25,0.019431877906570843,0.01969992887758196,0.07006970722816633,0.06996409709805256
-0.025,2.0,1.0,26,0.02054695192403997,0.02080893253080596,0.07361466847757442,0.07514916461629062
-0.025,2.0,1.0,27,0.021600615366384968,0.021852810116692628,0.09177321591251203,0.09553874919311536
-0.025,2.0,1.0,28,0.022971089245379023,0.023280603347747116,0.10113457145635579,0.10331952838712062
-0.025,2.0,1.0,29,0.02481240455044791,0.025206954519530065,0.10836240423101048,0.11168349568188096
-0.025,2.0,1.0,30,0.027824587131875234,0.028429291802192534,0.1116657448670941,0.11378287062604893
-0.025,2.0,1.0,31,0.029587927637112012,0.029974143912669664,0.12497103150959243,0.1294352417847852
-0.025,3.0,-0.75,1,2.159670374865495,2.5428001458731067,-0.004568752294836003,5.716381843426399e-6
-0.025,3.0,-0.75,2,4.0774652479412055,4.416109060877663,-0.0038803397524769957,-0.0037323076021555995
-0.025,3.0,-0.75,3,5.502197136658522,5.785336354172167,-0.008782860606266731,-0.009834181146809772
-0.025,3.0,-0.75,4,6.176282535842169,6.478714316568545,-0.0007456891437636338,0.0009238260792855143
-0.025,3.0,-0.75,5,6.2574806389937,6.4895849698632215,0.0071273613772085635,0.00850368403005451
-0.025,3.0,-0.75,6,6.261384863005035,6.481711900220156,-0.0008088279774468356,-0.0018996742445814448
-0.025,3.0,-0.75,7,6.261534434125931,6.481271886789682,0.00023461169390705383,0.0002063901309663494
-0.025,3.0,-0.75,8,6.26153991169538,6.4812546210697946,0.0027678001323927924,0.0034253421872396973
-0.025,3.0,-0.75,9,6.26154011032625,6.481253985674707,-0.006225557602431054,-0.007852683595957343
-0.025,3.0,-0.75,10,6.2615401173902026,6.481253962480227,0.0039946150758251074,0.006378431137080619
-0.025,3.0,-0.75,11,6.2615401172961525,6.481253961222295,0.005272069715238609,0.005701526986742164
-0.025,3.0,-0.75,12,6.261540117288091,6.4812539612529925,0.013313128575608027,0.015135576405529625
-0.025,3.0,-0.75,13,6.261540116992956,6.481253960897803,0.020244112207139613,0.021272938595774914
-0.025,3.0,-0.75,14,6.261540115975687,6.481253959584007,0.01914055762919699,0.01928584312634013
-0.025,3.0,-0.75,15,6.2615400970477175,6.481253933468339,0.017773719952877125,0.018175805623063684
-0.025,3.0,-0.75,16,6.261539560225723,6.481253171139217,0.025744600733368136,0.026757167712039814
-0.025,3.0,-0.75,17,6.26153801811777,6.481251062405477,0.034048869114525614,0.03616361216248518
-0.025,3.0,-0.75,18,6.261531696347526,6.481242280177577,0.043908206950852804,0.04620750152695152
-0.025,3.0,-0.75,19,6.26152900899285,6.481239471990668,0.05248264480644486,0.05456623825735228
-0.025,3.0,-0.75,20,6.2615256856050765,6.481235168523709,0.041202381817885575,0.040383307055307884
-0.025,3.0,-0.75,21,6.261522150933187,6.481230670078551,0.048448970857107025,0.04979131024507424
-0.025,3.0,-0.75,22,6.261516508044108,6.481223195441295,0.05601685658046113,0.05800276555296405
-0.025,3.0,-0.75,23,6.261513756568267,6.481220199601612,0.06293522414215141,0.06451800712575546
-0.025,3.0,-0.75,24,6.261505014848197,6.48120820534661,0.07178014827478064,0.07394411807951742
-0.025,3.0,-0.75,25,6.261491858582801,6.481190901824174,0.07006970722816633,0.06996409709805256
-0.025,3.0,-0.75,26,6.261482771665017,6.481180108948912,0.07361466847757442,0.07514916461629062
-0.025,3.0,-0.75,27,6.261481907355369,6.481180364202905,0.09177321591251203,0.09553874919311536
-0.025,3.0,-0.75,28,6.261474551127499,6.481170059764299,0.10113457145635579,0.10331952838712062
-0.025,3.0,-0.75,29,6.26147131480584,6.481166770223323,0.10836240423101048,0.11168349568188096
-0.025,3.0,-0.75,30,6.261396996228553,6.4810621928051795,0.1116657448670941,0.11378287062604893
-0.025,3.0,-0.75,31,6.261391354611961,6.481066159444278,0.12497103150959243,0.1294352417847852
-0.025,3.0,-0.5,1,0.18902408983057928,0.22387376059790498,-0.004568752294836003,5.716381843426399e-6
-0.025,3.0,-0.5,2,0.3846025924874095,0.419601754488185,-0.0038803397524769957,-0.0037323076021555995
-0.025,3.0,-0.5,3,0.5796894045780806,0.6148192599030482,-0.008782860606266731,-0.009834181146809772
-0.025,3.0,-0.5,4,0.7746876347842756,0.8098771644687008,-0.0007456891437636338,0.0009238260792855143
-0.025,3.0,-0.5,5,0.9698010532510283,1.0050084840335265,0.0071273613772085635,0.00850368403005451
-0.025,3.0,-0.5,6,1.164999931731896,1.200211494166646,-0.0008088279774468356,-0.0018996742445814448
-0.025,3.0,-0.5,7,1.3601477273873357,1.3954260209115172,0.00023461169390705383,0.0002063901309663494
-0.025,3.0,-0.5,8,1.554936550005433,1.5904757830965774,0.0027678001323927924,0.0034253421872396973
-0.025,3.0,-0.5,9,1.7487640377874805,1.7849401837014343,-0.006225557602431054,-0.007852683595957343
-0.025,3.0,-0.5,10,1.9406296164079495,1.9780075366158791,0.0039946150758251074,0.006378431137080619
-0.025,3.0,-0.5,11,2.1291277466815535,2.168411523768956,0.005272069715238609,0.005701526986742164
-0.025,3.0,-0.5,12,2.312561215313012,2.3545054845291804,0.013313128575608027,0.015135576405529625
-0.025,3.0,-0.5,13,2.4891347028962256,2.5344484347371514,0.020244112207139613,0.021272938595774914
-0.025,3.0,-0.5,14,2.6571625492401965,2.706430951913108,0.01914055762919699,0.01928584312634013
-0.025,3.0,-0.5,15,2.8152360558033203,2.8688722820535713,0.017773719952877125,0.018175805623063684
-0.025,3.0,-0.5,16,2.9623236368397046,3.020549413238924,0.025744600733368136,0.026757167712039814
-0.025,3.0,-0.5,17,3.0978583552414016,3.160719956875936,0.034048869114525614,0.03616361216248518
-0.025,3.0,-0.5,18,3.2217356120603116,3.28912999824547,0.043908206950852804,0.04620750152695152
-0.025,3.0,-0.5,19,3.3346448947645544,3.4064685482377435,0.05248264480644486,0.05456623825735228
-0.025,3.0,-0.5,20,3.4370363433607745,3.513014846668696,0.041202381817885575,0.040383307055307884
-0.025,3.0,-0.5,21,3.529566581225146,3.6093829814259415,0.048448970857107025,0.04979131024507424
-0.025,3.0,-0.5,22,3.6129516786911573,3.6962478670391015,0.05601685658046113,0.05800276555296405
-0.025,3.0,-0.5,23,3.688083821985982,3.7745292520650646,0.06293522414215141,0.06451800712575546
-0.025,3.0,-0.5,24,3.7555517382066843,3.84472469387316,0.07178014827478064,0.07394411807951742
-0.025,3.0,-0.5,25,3.816305704617975,3.9078848096989267,0.07006970722816633,0.06996409709805256
-0.025,3.0,-0.5,26,3.8714489990534147,3.9652259752699246,0.07361466847757442,0.07514916461629062
-0.025,3.0,-0.5,27,3.9216998328677026,4.017443608718728,0.09177321591251203,0.09553874919311536
-0.025,3.0,-0.5,28,3.9671804330705447,4.064497608871875,0.10113457145635579,0.10331952838712062
-0.025,3.0,-0.5,29,4.008340841099942,4.106910470888211,0.10836240423101048,0.11168349568188096
-0.025,3.0,-0.5,30,4.045052290655301,4.144289244814682,0.1116657448670941,0.11378287062604893
-0.025,3.0,-0.5,31,4.081022884580284,4.181715871269359,0.12497103150959243,0.1294352417847852
